user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00895,J00351,0.25,0,Angela Turner,Female,30,Physics,2.33,Dianamouth,Inc,"Cloud Computing,Machine Learning,Design,Java,Management",-1.1611986501149234,C0014,"Education officer, environmental","Surveyor, hydrographic",New Feliciabury,Internship,35795,113329,2025-01-27,"Python,AI,Java,Design,SQL",Tyler Ltd,Information systems manager,Medium,Lithuania,Wyoming
U00156,J00165,0.1428571428571428,0,Philip Dalton,Female,26,Physics,3.33,Banksshire,Inc,"Machine Learning,Data Analysis,AI",0.5746280811020757,C0100,"Librarian, public",Purchasing manager,North Kellyfurt,Full-time,41337,79933,2025-04-12,"AI,Java,Marketing,SQL,C++",Phillips-Guerra,"Buyer, retail",Small,Martinique,West Virginia
U00459,J00084,0.25,0,Andrea Becker,Female,21,Business,2.32,West Brian,Inc,"AI,Machine Learning,C++",-1.1785569174270938,C0061,Location manager,"Programme researcher, broadcasting/film/video",Alejandraton,Full-time,38926,72338,2025-05-13,"Python,AI",Mann-Miller,Research scientist (maths),Large,Gabon,California
U00055,J00188,0.0,0,Eric Barber,Male,20,Computer Science,2.71,New Gwendolynton,Inc,"Design,Cloud Computing,C++,Marketing",-0.5015844922524638,C0005,Ranger/warden,Therapeutic radiographer,Port Elizabeth,Full-time,35752,125453,2025-03-10,"Management,Machine Learning,Communication","Payne, Davis and Barnett","Loss adjuster, chartered",Small,American Samoa,Hawaii
U00627,J00391,0.1111111111111111,0,Matthew Vargas,Female,20,Economics,3.57,New Nicoleland,Inc,"Design,Python,Java,Management,AI",0.9912264965941552,C0058,"Editor, magazine features",Diplomatic Services operational officer,West Alexandria,Full-time,49206,101195,2025-01-26,"Data Analysis,Python,Cloud Computing,C++,SQL",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00495,J00046,0.0,0,Daniel Carlson,Male,29,Marketing,3.57,Georgeland,Inc,"Management,C++",0.9912264965941552,C0078,"Engineer, manufacturing","Merchandiser, retail",Hopkinshaven,Full-time,43675,77311,2025-08-02,"Communication,Python","Davis, Harvey and Johnson",Retail manager,Large,Moldova,Iowa
U00086,J00349,0.0,0,Christopher Williams,Male,21,Engineering,3.92,Luisview,Inc,"Marketing,C++",1.598765852520105,C0033,"Secretary, company",Research scientist (medical),Millshaven,Internship,53355,101870,2025-04-14,"Design,Cloud Computing,SQL,Java,Management","Baker, Clark and Rogers",Manufacturing engineer,Small,Tuvalu,Arizona
U00988,J00126,0.0,0,Kelsey Johnson,Female,28,Business,2.63,Karaland,Inc,"Marketing,Machine Learning,Java,SQL",-0.6404506307498239,C0023,Landscape architect,Freight forwarder,Wongberg,Full-time,61279,72562,2025-01-23,"AI,Management",Palmer-Holden,Garment/textile technologist,Medium,Saint Helena,Ohio
U00476,J00232,0.25,0,Elizabeth Mason,Male,23,Engineering,3.38,Bauerville,Inc,"Machine Learning,Python,C++,Management,Data Analysis",0.6614194176629254,C0090,Accommodation manager,"Administrator, education",West Dominic,Part-time,41012,109562,2025-04-07,"C++,Management,Marketing,Design,SQL",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00831,J00307,0.0,0,Ryan Martin,Male,22,Computer Science,3.69,Browningville,Inc,"Cloud Computing,Marketing",1.1995257043401952,C0040,Meteorologist,Colour technologist,New Rachelfurt,Internship,57091,139654,2025-04-18,"Machine Learning,Data Analysis",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00889,J00199,0.0,0,Alexis Anderson,Male,26,Computer Science,3.38,Dominguezfurt,Inc,"AI,Cloud Computing,C++",0.6614194176629254,C0039,"Conservation officer, nature",IT trainer,Rodneyport,Internship,60746,136808,2025-07-27,"Machine Learning,SQL","Alvarez, Howard and Vasquez",Archaeologist,Large,New Caledonia,Nebraska
U00653,J00006,0.0,0,Leslie Edwards,Female,22,Psychology,2.18,Brentmouth,Inc,"Data Analysis,Marketing",-1.421572659797473,C0055,Professor Emeritus,Early years teacher,Jessicabury,Full-time,33306,79995,2025-06-13,"C++,SQL,Java,Communication,AI",Bentley-Baker,Investment analyst,Large,Portugal,Arkansas
U00915,J00442,0.0,0,Denise Hanna,Male,20,Computer Science,3.69,North Cheryl,Inc,"Cloud Computing,Marketing,C++",1.1995257043401952,C0049,"Engineer, communications",Best boy,South Meganchester,Full-time,44665,109986,2025-08-02,"Communication,Management,SQL",Bradley-Nguyen,Equality and diversity officer,Medium,Somalia,South Dakota
U00674,J00008,0.125,0,Kenneth Valdez,Female,26,Psychology,2.5,Nicoleview,Inc,"C++,AI,Management,Cloud Computing,Communication",-0.8661081058080335,C0075,Rural practice surveyor,Armed forces technical officer,West Patrickstad,Internship,53364,145032,2025-01-13,"Python,Machine Learning,C++,Data Analysis",Le Group,Best boy,Medium,Eritrea,Iowa
U00545,J00388,0.2,0,Crystal Jordan,Male,27,Business,3.14,South Robertbury,Inc,"SQL,Data Analysis",0.24482100217084604,C0025,Lawyer,Set designer,North Robert,Full-time,68121,104189,2025-01-07,"Cloud Computing,Design,Data Analysis,Java",Duke LLC,"Sound technician, broadcasting/film/video",Medium,Tonga,South Carolina
U00988,J00270,0.125,0,Kelsey Johnson,Female,28,Business,2.63,Karaland,Inc,"Marketing,Machine Learning,Java,SQL",-0.6404506307498239,C0009,Agricultural engineer,General practice doctor,Port Gregory,Part-time,68656,123920,2025-06-17,"Communication,Design,SQL,C++,AI","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00699,J00388,0.2,0,Judy Berry,Male,22,Biology,3.19,East Gerald,Inc,"C++,Cloud Computing",0.33161233873169566,C0025,Lawyer,Set designer,North Robert,Full-time,68121,104189,2025-01-07,"Cloud Computing,Design,Data Analysis,Java",Duke LLC,"Sound technician, broadcasting/film/video",Medium,Tonga,South Carolina
U00671,J00102,0.0,0,Bradley Cox,Female,30,Engineering,3.77,Nicoleton,Inc,"Communication,SQL",1.3383918428375552,C0009,Risk manager,Broadcast engineer,Johnsonhaven,Full-time,41233,129980,2025-07-05,"Machine Learning,Marketing,Management","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00191,J00183,0.3333333333333333,0,Diane Wallace,Female,29,Business,2.74,North Kathleenberg,Inc,"Management,Marketing,Data Analysis,C++,Design",-0.44950969031595345,C0083,Psychiatrist,Human resources officer,Kimside,Part-time,55269,99703,2025-03-15,"C++,Data Analysis,SQL","Phillips, Clayton and Ferguson",Public relations officer,Medium,Sao Tome and Principe,Nebraska
U00992,J00255,0.4285714285714285,0,Steven Lawson,Male,21,Business,2.23,Mejiashire,Inc,"Communication,SQL,Cloud Computing,Data Analysis,Python",-1.3347813232366235,C0033,"Engineer, chemical",Horticultural therapist,North Melissa,Internship,35100,115868,2025-02-25,"SQL,Cloud Computing,Marketing,Machine Learning,Python","Baker, Clark and Rogers",Manufacturing engineer,Small,Tuvalu,Arizona
U00331,J00483,0.1666666666666666,0,Dan Burch,Female,24,Engineering,2.67,South Catherinefort,Inc,"Java,Python,AI",-0.5710175615011439,C0029,Immigration officer,Musician,Collierside,Internship,67030,81527,2025-06-17,"Management,C++,AI,Communication",Rosales Group,Charity officer,Medium,Cook Islands,South Dakota
U00851,J00403,0.1666666666666666,0,Andrea Foster,Female,25,Engineering,3.09,South Benjamin,Inc,"Data Analysis,Cloud Computing,Design,Marketing,Communication",0.15802966560999562,C0052,Magazine features editor,"Radiographer, therapeutic",Nelsonstad,Part-time,41326,147624,2025-01-28,"Design,Java","Black, Navarro and Garcia","Surveyor, planning and development",Large,Eritrea,Virginia
U00199,J00135,0.25,0,Dennis Bowman,Male,22,Marketing,2.04,Lake Denisechester,Inc,"AI,C++",-1.6645884021678532,C0039,"Programmer, applications",Printmaker,Buckton,Internship,52287,101016,2025-04-14,"Design,Machine Learning,C++","Alvarez, Howard and Vasquez",Archaeologist,Large,New Caledonia,Nebraska
U00895,J00105,0.125,0,Angela Turner,Female,30,Physics,2.33,Dianamouth,Inc,"Cloud Computing,Machine Learning,Design,Java,Management",-1.1611986501149234,C0058,Veterinary surgeon,Product manager,Seanport,Full-time,31507,99033,2025-03-09,"Communication,Python,Management,SQL",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00981,J00177,0.2857142857142857,0,Charles Thompson,Male,25,Economics,2.43,Glassstad,Inc,"Machine Learning,Design,Java,Management,Python",-0.9876159769932232,C0059,"Therapist, horticultural","Designer, graphic",North Jeffreybury,Internship,65200,81383,2025-05-09,"C++,Machine Learning,Java,Marketing",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
U00412,J00442,0.3333333333333333,0,Joseph Gillespie,Female,23,Engineering,3.26,Bryanport,Inc,"Marketing,Data Analysis,C++,SQL,Communication",0.45312020991688534,C0049,"Engineer, communications",Best boy,South Meganchester,Full-time,44665,109986,2025-08-02,"Communication,Management,SQL",Bradley-Nguyen,Equality and diversity officer,Medium,Somalia,South Dakota
U00685,J00018,0.0,0,Samuel Chase,Female,24,Business,3.94,Christopherville,Inc,"Management,C++,Python",1.633482387144445,C0095,Further education lecturer,Radio broadcast assistant,New Robertburgh,Part-time,48068,116245,2025-03-04,"Marketing,Communication",Reed-Wagner,Bookseller,Large,Uzbekistan,Oregon
U00041,J00470,0.1428571428571428,0,Samuel Garcia,Female,20,Engineering,2.96,Smithfort,Inc,"Data Analysis,Machine Learning,SQL",-0.06762780944821409,C0043,Advertising copywriter,"Programmer, systems",East Timothyview,Full-time,45258,109663,2025-04-10,"Python,AI,Data Analysis,Communication,Cloud Computing","Castro, Johnson and Young",Applications developer,Large,Bosnia and Herzegovina,Maine
U00196,J00414,0.25,0,Kyle Scott,Female,30,Physics,3.24,Fischershire,Inc,"Data Analysis,C++",0.4184036752925461,C0009,Community arts worker,Tourist information centre manager,East Amanda,Part-time,43967,117212,2025-07-28,"Design,Data Analysis,SQL","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00370,J00059,0.2,0,Barbara Hill,Male,20,Economics,2.54,Reynoldsstad,Inc,"Python,Data Analysis,Cloud Computing",-0.7966750365593536,C0051,"Producer, television/film/video",Educational psychologist,West Martin,Internship,67925,102272,2025-01-03,"Cloud Computing,C++,Machine Learning",Cain LLC,Social worker,Medium,Dominican Republic,Nevada
U00331,J00300,0.3333333333333333,0,Dan Burch,Female,24,Engineering,2.67,South Catherinefort,Inc,"Java,Python,AI",-0.5710175615011439,C0082,Nature conservation officer,Advertising account executive,West Robert,Internship,53273,124543,2025-01-16,"Design,AI,Java,C++,Management",Williams Group,Pensions consultant,Large,Falkland Islands (Malvinas),Arizona
U00585,J00190,0.2857142857142857,0,Alexis Perry,Female,22,Marketing,3.0,South Devinbury,Inc,"Cloud Computing,Python,Management,Machine Learning",0.0018052598004659427,C0011,Games developer,"Designer, television/film set",Port Steven,Full-time,42459,107218,2025-08-05,"SQL,Machine Learning,C++,Data Analysis,Python",Giles-Benton,IT consultant,Small,Zambia,New York
U00141,J00329,0.2,0,Adam Jenkins,Male,30,Engineering,2.55,North Elizabeth,Inc,"AI,Design,Python,Machine Learning",-0.779316769247184,C0041,"Scientist, research (maths)",Academic librarian,Georgeshire,Internship,63470,82004,2025-02-04,"Marketing,Design","Hobbs, Jones and Hoffman",Biomedical scientist,Large,Svalbard & Jan Mayen Islands,Maine
U00153,J00331,0.2857142857142857,0,Douglas Cabrera,Male,24,Business,3.91,Elliottport,Inc,"Communication,Data Analysis,Cloud Computing,SQL,Management",1.5814075852079355,C0092,Technical sales engineer,Quantity surveyor,Sandovalville,Internship,57540,75998,2025-06-10,"Java,Communication,Management,AI",Harris Inc,English as a foreign language teacher,Small,Bulgaria,Rhode Island
U00724,J00453,0.0,0,Mr. Russell Spence,Female,26,Computer Science,3.72,West Henry,Inc,"Python,SQL,Marketing",1.2516005062767057,C0058,"Nurse, adult",Housing manager/officer,Clarkfurt,Internship,46108,98626,2025-05-01,"Management,Machine Learning,Communication,Design",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00071,J00127,0.2,0,Carol Carlson,Female,26,Computer Science,2.33,Marissaton,Inc,"Cloud Computing,AI,Marketing,SQL",-1.1611986501149234,C0099,Ambulance person,Barista,Masonshire,Part-time,32967,113313,2025-04-18,"C++,Marketing",Wilkins-Smith,Environmental health practitioner,Small,Andorra,Tennessee
U00479,J00029,0.1428571428571428,0,Kimberly Young,Female,23,Business,3.79,West Samuelland,Inc,"Cloud Computing,Design,AI,Data Analysis,Machine Learning",1.3731083774618953,C0025,Actuary,Building control surveyor,West Shannon,Internship,42913,112494,2025-05-10,"AI,Java,Management",Duke LLC,"Sound technician, broadcasting/film/video",Medium,Tonga,South Carolina
U00670,J00461,0.0,0,Steven Mann,Male,30,Physics,4.0,Ashleyville,Inc,"Data Analysis,Management",1.7376319910174651,C0063,Politician's assistant,"Administrator, local government",Melendezview,Full-time,43085,77553,2025-03-29,"AI,Python","Edwards, Greer and Huffman","Exhibitions officer, museum/gallery",Small,South Georgia and the South Sandwich Islands,South Carolina
U00439,J00220,0.0,0,Patricia Garcia,Female,20,Engineering,2.63,Martinshire,Inc,"Design,Machine Learning,C++",-0.6404506307498239,C0074,"Therapist, horticultural",Animal technologist,Alvaradoberg,Part-time,67284,117489,2025-08-01,"Cloud Computing,Marketing,Communication,Management,SQL",Long PLC,"Nurse, mental health",Large,Sierra Leone,Alabama
