user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00098,J00150,0.3333333333333333,0,Danielle Duncan,Female,23,Engineering,3.37,North Emilyland,LLC,"Cloud Computing,SQL",0.6440611503507558,C0083,Trading standards officer,"Designer, interior/spatial",Lake James,Part-time,65791,119096,2025-03-10,"C++,Cloud Computing","Phillips, Clayton and Ferguson",Public relations officer,Medium,Sao Tome and Principe,Nebraska
U00238,J00458,0.0,0,Jacob Morris,Female,25,Engineering,3.68,West Sheila,LLC,"Design,Data Analysis,Communication",1.1821674370280255,C0044,Community education officer,Aid worker,Newmanberg,Full-time,46401,92256,2025-08-10,"SQL,Java,Marketing","Riddle, Diaz and Leblanc",Petroleum engineer,Large,Lesotho,South Carolina
U00273,J00193,0.1428571428571428,0,Todd Wolf,Female,27,Psychology,2.91,North Ashleyton,LLC,"Cloud Computing,Marketing,Design,Python",-0.15441914600906373,C0056,"Engineer, production",Immunologist,New Debra,Full-time,31207,91009,2025-03-31,"Python,C++,Communication,Java",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00808,J00037,0.1666666666666666,0,Steven Foster,Male,30,Computer Science,3.73,North Madelineburgh,LLC,"Marketing,Python,Cloud Computing",1.2689587735888752,C0065,Set designer,"Civil engineer, contracting",Kingbury,Internship,51760,94923,2025-07-14,"Marketing,C++,SQL,Machine Learning",Bradley-Miller,Research scientist (maths),Small,New Zealand,North Carolina
U00654,J00348,0.3333333333333333,0,Kenneth Curtis,Female,22,Economics,2.56,East Kellyton,LLC,"Design,Data Analysis,Marketing,Management,SQL",-0.7619585019350136,C0007,Copy,"Solicitor, Scotland",Lake Ronald,Internship,42094,118141,2025-02-02,"Data Analysis,Design,Java","Thornton, Bush and Perez",Dentist,Small,South Georgia and the South Sandwich Islands,New Mexico
U00697,J00412,0.5,0,Jeremy Joseph,Female,20,Business,3.41,Jenniferborough,LLC,"Python,C++,SQL",0.7134942195994358,C0039,Advertising account planner,Video editor,West Andrewview,Full-time,51409,143173,2025-02-12,"Management,SQL,Python","Alvarez, Howard and Vasquez",Archaeologist,Large,New Caledonia,Nebraska
U00697,J00494,0.1666666666666666,0,Jeremy Joseph,Female,20,Business,3.41,Jenniferborough,LLC,"Python,C++,SQL",0.7134942195994358,C0017,Hydrogeologist,Teaching laboratory technician,Dylanside,Part-time,36319,123037,2025-07-22,"Data Analysis,Communication,Java,Python",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00512,J00257,0.0,0,Chelsea Krueger,Male,30,Business,2.12,New Sarahbury,LLC,"Cloud Computing,Communication,Data Analysis,Design",-1.525722263670493,C0015,Electrical engineer,Geochemist,Davistown,Full-time,65831,147104,2025-04-23,"SQL,C++,Java,AI,Management",Irwin LLC,Best boy,Medium,Montenegro,Florida
U00949,J00335,0.0,0,Philip Crosby,Male,30,Physics,2.54,Port Johnchester,LLC,"Management,Communication,Data Analysis,Marketing",-0.7966750365593536,C0095,Trade union research officer,Theatre director,Millerport,Internship,63716,147517,2025-01-24,"Cloud Computing,Machine Learning,Design,C++",Reed-Wagner,Bookseller,Large,Uzbekistan,Oregon
U00728,J00186,0.0,0,Donald Lowe,Female,27,Computer Science,2.2,Parkerstad,LLC,"Python,Design",-1.386856125173133,C0004,Occupational hygienist,Cabin crew,Grossburgh,Full-time,56878,146573,2025-07-13,"Management,AI,Java,Machine Learning,Data Analysis",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00951,J00411,0.2,0,Brandy Garza,Male,20,Psychology,2.66,Christyburgh,LLC,"Java,Communication,Python",-0.5883758288133135,C0030,Best boy,Tree surgeon,Ambermouth,Internship,59561,90589,2025-07-25,"Machine Learning,Marketing,Python",Vincent-George,Recycling officer,Large,Greenland,California
U00901,J00062,0.0,0,James Duffy,Female,23,Business,2.78,Theresaborough,LLC,"Python,C++,Data Analysis",-0.3800766210672742,C0077,Passenger transport manager,Museum education officer,Lake Heather,Internship,45779,142126,2025-02-07,"Java,Management",Lyons-Anthony,Community education officer,Large,Bolivia,Oregon
U00383,J00288,0.1666666666666666,0,Jon Rojas,Female,26,Physics,3.77,Lesliechester,LLC,"AI,Python,C++,Machine Learning,Management",1.3383918428375552,C0041,Paramedic,Heritage manager,Ginashire,Full-time,41801,114843,2025-01-20,"Data Analysis,Machine Learning","Hobbs, Jones and Hoffman",Biomedical scientist,Large,Svalbard & Jan Mayen Islands,Maine
U00023,J00342,0.3333333333333333,0,Jennifer Lane,Male,20,Marketing,2.65,North Megan,LLC,"Cloud Computing,Python,Design",-0.6057340961254839,C0076,"Embryologist, clinical",Control and instrumentation engineer,Bradleyville,Part-time,58622,125975,2025-01-28,"Design,Python,SQL,Management,Marketing","Thompson, Green and Rodriguez",Immunologist,Medium,India,Florida
U00027,J00233,0.0,0,Robert Evans,Male,20,Computer Science,3.14,West Jeffreychester,LLC,"C++,Cloud Computing,Java",0.24482100217084604,C0021,Information officer,Diagnostic radiographer,West Melissafurt,Full-time,34563,140878,2025-01-21,"Design,AI,Marketing",David-Walker,"Administrator, local government",Medium,Bolivia,South Carolina
U00759,J00250,0.0,0,Thomas Martin,Female,28,Economics,2.1,Erichaven,LLC,"Marketing,Design",-1.5604387982948331,C0069,Oceanographer,Geoscientist,Lake Andrew,Internship,52789,92691,2025-05-07,"C++,Java,Python,AI","Estrada, Davila and Booth","Surveyor, planning and development",Large,Botswana,Oklahoma
U00951,J00067,0.2,0,Brandy Garza,Male,20,Psychology,2.66,Christyburgh,LLC,"Java,Communication,Python",-0.5883758288133135,C0016,Jewellery designer,Audiological scientist,Port Kellyland,Part-time,67543,124750,2025-07-25,"Java,Management,C++","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00949,J00416,0.2,0,Philip Crosby,Male,30,Physics,2.54,Port Johnchester,LLC,"Management,Communication,Data Analysis,Marketing",-0.7966750365593536,C0054,Horticultural therapist,"Psychotherapist, child",Warrenborough,Internship,41622,143628,2025-05-16,"Python,Communication",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00271,J00487,0.5,0,Mario Butler,Male,22,Psychology,2.12,Lake Sandy,LLC,"C++,Communication,Cloud Computing,Management,Python",-1.525722263670493,C0059,Youth worker,Agricultural engineer,Amymouth,Full-time,60035,128350,2025-05-30,"Design,C++,Python,Cloud Computing",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
U00489,J00386,0.2857142857142857,0,Patrick Montes,Female,27,Economics,2.79,South Robertville,LLC,"Java,C++,SQL,Design,Machine Learning",-0.3627183537551038,C0035,"Engineer, biomedical",Chief Strategy Officer,South Laura,Internship,45276,149852,2025-07-23,"Marketing,Communication,C++,Java",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00710,J00416,0.0,0,Patricia Williams,Female,23,Biology,3.87,Sharonport,LLC,"Management,SQL,C++",1.5119745159592552,C0054,Horticultural therapist,"Psychotherapist, child",Warrenborough,Internship,41622,143628,2025-05-16,"Python,Communication",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00442,J00488,0.3333333333333333,0,Eric Diaz,Male,24,Business,2.3,Stephenshire,LLC,"C++,AI,Communication",-1.2132734520514337,C0022,"Conservation officer, nature","Psychologist, counselling",South Carlos,Full-time,49056,125683,2025-05-14,"Java,Design,C++,Communication,SQL",Williams-Marsh,"Engineer, manufacturing",Medium,Romania,Iowa
U00769,J00379,0.3333333333333333,0,Troy Burke,Male,30,Computer Science,2.03,Jacksonburgh,LLC,"Java,AI",-1.6819466694800236,C0006,"Civil engineer, consulting",Publishing copy,Lake Derekside,Internship,35674,101107,2025-05-19,"AI,SQL",Wilson-Hanson,"Geologist, engineering",Medium,Tuvalu,New Hampshire
U00275,J00031,0.0,0,Jaime Blackwell,Male,24,Psychology,3.01,East Samantha,LLC,"AI,Machine Learning,Data Analysis,Cloud Computing",0.019163527112635564,C0099,Advertising copywriter,Higher education lecturer,North Steven,Part-time,54171,142193,2025-08-08,"Marketing,Management,Communication",Wilkins-Smith,Environmental health practitioner,Small,Andorra,Tennessee
U00997,J00236,0.0,0,Daniel Griffin Jr.,Female,26,Business,2.08,Brettborough,LLC,"Management,Cloud Computing,Marketing",-1.595155332919173,C0041,Oncologist,Clinical embryologist,Walkerborough,Full-time,48540,78823,2025-06-10,"C++,Python","Hobbs, Jones and Hoffman",Biomedical scientist,Large,Svalbard & Jan Mayen Islands,Maine
U00816,J00032,0.0,0,Scott Walker,Male,22,Computer Science,2.67,Janeshire,LLC,"Data Analysis,Java",-0.5710175615011439,C0058,Economist,"Development worker, community",Bowmanchester,Full-time,38077,145268,2025-03-06,"Marketing,Communication,SQL",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00300,J00463,0.0,0,Lindsay Schmidt,Female,20,Computer Science,3.68,Sandersmouth,LLC,"SQL,Machine Learning,Data Analysis",1.1821674370280255,C0034,Proofreader,Management consultant,Jessicashire,Part-time,45909,138826,2025-08-01,"Java,Communication,Marketing",Sharp Inc,Garment/textile technologist,Large,Cameroon,Arkansas
U00320,J00041,0.1666666666666666,0,Danielle Garcia,Female,21,Engineering,3.77,East Stephanieport,LLC,"C++,AI,Cloud Computing,Machine Learning,Python",1.3383918428375552,C0046,"Engineer, land",Dramatherapist,Lake Rogerberg,Internship,42027,123180,2025-01-28,"Marketing,Python",Dickson PLC,Public house manager,Small,Philippines,Michigan
U00486,J00255,0.1666666666666666,0,Steven Kennedy,Female,27,Computer Science,3.39,East Justinshire,LLC,"Cloud Computing,Communication",0.6787776849750958,C0033,"Engineer, chemical",Horticultural therapist,North Melissa,Internship,35100,115868,2025-02-25,"SQL,Cloud Computing,Marketing,Machine Learning,Python","Baker, Clark and Rogers",Manufacturing engineer,Small,Tuvalu,Arizona
U00330,J00154,0.0,0,Richard Diaz,Male,29,Economics,3.0,New Jennifer,LLC,"Marketing,Python,Communication,Management",0.0018052598004659427,C0051,"Psychologist, counselling",Sports coach,Lake Elizabethport,Part-time,54471,72683,2025-08-02,"Design,Cloud Computing",Cain LLC,Social worker,Medium,Dominican Republic,Nevada
U00100,J00455,0.0,0,Erik Ingram,Male,29,Biology,3.57,New Jeffreyfort,LLC,"Data Analysis,Design",0.9912264965941552,C0014,Transport planner,Technical sales engineer,New Hayley,Full-time,66801,122369,2025-03-17,"Python,Machine Learning,Marketing,Java",Tyler Ltd,Information systems manager,Medium,Lithuania,Wyoming
U00683,J00409,0.125,0,Morgan Barnett,Female,25,Marketing,3.74,Lake Gailburgh,LLC,"C++,AI,Java,Management,Cloud Computing",1.2863170409010456,C0084,"Therapist, art",Financial controller,East Shawna,Internship,37760,94350,2025-07-28,"Machine Learning,Python,Communication,Java",Brady LLC,Ecologist,Large,Namibia,Massachusetts
