user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00034,J00124,0.0,0,Edward Daniel,Female,20,Marketing,3.46,West Matthew,PLC,"Cloud Computing,Java,Data Analysis",0.8002855561602854,C0063,Chief Executive Officer,"Sound technician, broadcasting/film/video",Lake George,Internship,40742,144225,2025-07-27,"Python,AI,Design,Management","Edwards, Greer and Huffman","Exhibitions officer, museum/gallery",Small,South Georgia and the South Sandwich Islands,South Carolina
U00574,J00021,0.1666666666666666,0,Traci Whitaker,Male,26,Physics,3.26,Brendaborough,PLC,"Management,Communication,Data Analysis",0.45312020991688534,C0040,Materials engineer,Acupuncturist,Annachester,Part-time,50290,106538,2025-08-16,"Communication,Cloud Computing,Python,SQL",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00085,J00385,0.0,0,Kimberly Martinez,Female,22,Physics,3.39,Flemingland,PLC,"Design,Java,Data Analysis",0.6787776849750958,C0037,Advertising copywriter,Midwife,Johnland,Part-time,66596,148085,2025-08-05,"AI,Machine Learning",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00852,J00021,0.125,0,Kimberly Mcconnell,Male,28,Psychology,3.75,Clarkport,PLC,"Management,C++,Data Analysis,Python,Machine Learning",1.3036753082132153,C0040,Materials engineer,Acupuncturist,Annachester,Part-time,50290,106538,2025-08-16,"Communication,Cloud Computing,Python,SQL",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00672,J00385,0.2,0,Alec Soto,Female,29,Business,2.71,North Kevinstad,PLC,"Cloud Computing,Management,Python,Machine Learning",-0.5015844922524638,C0037,Advertising copywriter,Midwife,Johnland,Part-time,66596,148085,2025-08-05,"AI,Machine Learning",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00102,J00258,0.3333333333333333,0,Brian Jones,Female,21,Physics,2.45,Lake Jeremy,PLC,"Management,C++,Design",-0.9528994423688832,C0082,Marine scientist,Field seismologist,Norriston,Part-time,38775,142344,2025-03-01,"Cloud Computing,Marketing,Machine Learning,Design,C++",Williams Group,Pensions consultant,Large,Falkland Islands (Malvinas),Arizona
U00090,J00004,0.25,0,Andrea Owens,Female,23,Physics,3.2,Johnstonview,PLC,"AI,Communication,Marketing,Cloud Computing,C++",0.3489706060438661,C0017,"Doctor, hospital",Physiological scientist,Hernandezborough,Internship,35699,149037,2025-04-13,"Marketing,Java,Design,C++,SQL",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00323,J00184,0.1666666666666666,0,Amy Cunningham,Male,27,Psychology,3.53,West Ericshire,PLC,"Data Analysis,Communication,Java,Marketing,Python",0.9217934273454751,C0007,"Geologist, engineering",Arboriculturist,New Andreahaven,Full-time,41828,139016,2025-08-16,"Communication,Design","Thornton, Bush and Perez",Dentist,Small,South Georgia and the South Sandwich Islands,New Mexico
U00837,J00310,0.0,0,Anthony Murray,Female,21,Computer Science,2.07,East Gregory,PLC,"Python,Machine Learning,SQL",-1.6125136002313434,C0058,Purchasing manager,Personnel officer,Taylorbury,Full-time,38449,141965,2025-07-15,"AI,C++,Marketing,Cloud Computing,Management",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00941,J00120,0.3333333333333333,0,Nicole Cherry,Male,23,Business,2.04,Webbfort,PLC,"Python,Data Analysis",-1.6645884021678532,C0054,Archivist,"Merchandiser, retail",Port Sean,Part-time,56575,116307,2025-01-17,"Python,C++",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00317,J00267,0.0,0,Micheal Clark,Male,24,Marketing,2.09,Lake Davidport,PLC,"SQL,Machine Learning,Cloud Computing",-1.5777970656070035,C0042,"Sales professional, IT",Futures trader,Lake Rodneyberg,Full-time,45458,90049,2025-05-02,"Management,Communication,Java,Marketing",Ryan Inc,Furniture conservator/restorer,Medium,Korea,Utah
U00092,J00405,0.0,0,Shannon Vazquez,Female,21,Psychology,2.4,North Tracey,PLC,"Python,C++,Data Analysis,Machine Learning,Design",-1.0396907789297336,C0016,"Engineer, production",Sports therapist,New Meghan,Internship,43686,90505,2025-03-22,"SQL,Communication","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00922,J00059,0.1428571428571428,0,Glenn Miller,Male,29,Psychology,3.9,Brockside,PLC,"AI,Java,SQL,Cloud Computing,Python",1.564049317895765,C0051,"Producer, television/film/video",Educational psychologist,West Martin,Internship,67925,102272,2025-01-03,"Cloud Computing,C++,Machine Learning",Cain LLC,Social worker,Medium,Dominican Republic,Nevada
U00679,J00156,0.1666666666666666,0,Jennifer Griffith,Female,23,Business,2.08,South Jeffreyport,PLC,"Java,Machine Learning,Data Analysis,Cloud Computing",-1.595155332919173,C0054,Pension scheme manager,Police officer,Lake Sara,Internship,67252,109734,2025-02-18,"Java,Design,Python",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00758,J00359,0.1666666666666666,0,Sarah Black,Female,20,Psychology,2.91,West Tiffany,PLC,"Machine Learning,AI,SQL,Java,Data Analysis",-0.15441914600906373,C0041,"Engineer, manufacturing",Farm manager,South Brittanyville,Part-time,32699,74428,2025-05-21,"C++,Java","Hobbs, Jones and Hoffman",Biomedical scientist,Large,Svalbard & Jan Mayen Islands,Maine
U00613,J00145,0.3333333333333333,0,Michael Thompson,Female,30,Computer Science,3.43,Lake Danielle,PLC,"Python,Cloud Computing",0.7482107542237758,C0041,Clinical molecular geneticist,IT technical support officer,Port Curtisstad,Internship,50347,93008,2025-07-04,"Cloud Computing,C++","Hobbs, Jones and Hoffman",Biomedical scientist,Large,Svalbard & Jan Mayen Islands,Maine
U00599,J00273,0.25,0,David Price,Male,29,Economics,2.47,Carolland,PLC,"Python,AI,Management",-0.9181829077445433,C0022,"Embryologist, clinical","Teacher, English as a foreign language",Lake Keithfort,Full-time,32120,136721,2025-03-26,"C++,Python",Williams-Marsh,"Engineer, manufacturing",Medium,Romania,Iowa
U00011,J00337,0.2,0,Annette Fox,Female,30,Engineering,3.86,North Aaron,PLC,"Java,Data Analysis,Python",1.4946162486470849,C0037,"Accountant, chartered public finance","Nurse, adult",Gregoryfurt,Full-time,33070,73191,2025-04-30,"AI,Cloud Computing,Java",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00491,J00317,0.2857142857142857,0,Joshua Medina,Male,22,Physics,3.64,Lisabury,PLC,"AI,Python,C++,Design",1.1127343677793455,C0026,Historic buildings inspector/conservation officer,Pensions consultant,Port Michaelport,Internship,35924,124025,2025-01-22,"Management,Machine Learning,Communication,AI,Design","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00565,J00028,0.0,0,Christine Jones,Female,23,Engineering,3.94,Snyderview,PLC,"Data Analysis,Management,Marketing",1.633482387144445,C0019,"Engineer, structural",Art therapist,Andersonville,Full-time,69321,105641,2025-05-25,"C++,SQL,Java",Rodriguez and Sons,Personal assistant,Large,Tanzania,Florida
U00302,J00386,0.2857142857142857,0,Darin Wilson,Female,26,Marketing,2.32,East Katie,PLC,"Java,Machine Learning,SQL,Communication,Cloud Computing",-1.1785569174270938,C0035,"Engineer, biomedical",Chief Strategy Officer,South Laura,Internship,45276,149852,2025-07-23,"Marketing,Communication,C++,Java",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00613,J00208,0.6666666666666666,1,Michael Thompson,Female,30,Computer Science,3.43,Lake Danielle,PLC,"Python,Cloud Computing",0.7482107542237758,C0054,Exhibition designer,Fish farm manager,South Bryanport,Internship,67931,75892,2025-06-06,"Python,Cloud Computing,C++",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00091,J00459,0.2,0,Christopher Saunders,Female,22,Psychology,3.85,Port Manuelberg,PLC,"Java,Management,Cloud Computing",1.4772579813349154,C0025,Psychotherapist,Maintenance engineer,New Benjaminburgh,Full-time,43707,134876,2025-05-30,"Design,Management,Marketing",Duke LLC,"Sound technician, broadcasting/film/video",Medium,Tonga,South Carolina
U00137,J00063,0.4,0,Darlene Kim,Male,25,Psychology,2.09,East Stephanieland,PLC,"Java,AI,Python,SQL",-1.5777970656070035,C0012,Air broker,Seismic interpreter,Emilyfurt,Internship,47712,136616,2025-02-23,"Machine Learning,Python,Java","Jackson, Robinson and Jacobs","Designer, multimedia",Small,Chile,Maryland
U00511,J00356,0.0,0,Roy Greene,Female,25,Computer Science,3.53,Matthewston,PLC,"Communication,Marketing",0.9217934273454751,C0037,"Therapist, drama",Dance movement psychotherapist,Tylerfurt,Internship,56686,82001,2025-05-15,"Python,Design",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00525,J00055,0.0,0,Kevin Caldwell,Male,22,Psychology,3.25,South Alexandria,PLC,"Communication,Python",0.43576194260471574,C0075,"Psychologist, clinical",Charity officer,Martintown,Internship,63952,119158,2025-07-22,"Management,Java,C++,AI",Le Group,Best boy,Medium,Eritrea,Iowa
U00878,J00109,0.1428571428571428,0,Ashley Jackson,Male,29,Business,3.54,Amandaview,PLC,"Data Analysis,Communication,AI",0.9391516946576455,C0024,Museum/gallery curator,Patent attorney,New Markberg,Internship,31881,79397,2025-07-08,"Cloud Computing,Management,Data Analysis,Machine Learning,Design",Chavez Group,Medical laboratory scientific officer,Large,Northern Mariana Islands,Rhode Island
U00047,J00012,0.1666666666666666,0,Sean Welch,Female,24,Engineering,3.55,New Tylerfort,PLC,"Communication,AI",0.9565099619698151,C0019,Investment analyst,Minerals surveyor,Jonesfurt,Full-time,64416,138210,2025-02-23,"Design,Cloud Computing,C++,Communication,Java",Rodriguez and Sons,Personal assistant,Large,Tanzania,Florida
U00101,J00444,0.0,0,Peter Cook,Female,21,Biology,3.35,East Danielberg,PLC,"Design,Cloud Computing,AI",0.6093446157264157,C0032,Fitness centre manager,Museum/gallery exhibitions officer,Vincentfurt,Full-time,61223,139657,2025-02-18,"C++,SQL",Molina and Sons,Animal nutritionist,Large,Belgium,Alabama
U00343,J00030,0.25,0,Benjamin Pope,Female,27,Marketing,2.12,New Melissaton,PLC,"Machine Learning,Management,Data Analysis,Marketing,Design",-1.525722263670493,C0081,"Programme researcher, broadcasting/film/video",Land/geomatics surveyor,South Jessehaven,Internship,30588,107359,2025-05-01,"C++,Cloud Computing,Design,AI,Data Analysis",Lawrence-Velasquez,"Education officer, museum",Medium,Montenegro,Nevada
U00511,J00285,0.0,0,Roy Greene,Female,25,Computer Science,3.53,Matthewston,PLC,"Communication,Marketing",0.9217934273454751,C0056,"Surveyor, insurance",Clothing/textile technologist,Justinfort,Internship,68287,78308,2025-05-16,"Java,Data Analysis",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00032,J00201,0.0,0,Allen Nichols,Female,23,Biology,3.25,East Robert,PLC,"Python,Design",0.43576194260471574,C0097,Personal assistant,Rural practice surveyor,Port Bryce,Part-time,53118,135984,2025-01-18,"Management,AI","Callahan, Peterson and Montgomery",Health and safety adviser,Large,Guatemala,Utah
U00452,J00117,0.0,0,Kenneth Grant,Female,27,Physics,3.81,West John,PLC,"Marketing,AI,Python,Data Analysis",1.4078249120862354,C0045,Human resources officer,Herpetologist,Lake Oscar,Internship,51160,139165,2025-06-09,"Cloud Computing,Design,Machine Learning,Java",Carney Ltd,Wellsite geologist,Medium,Belize,New Hampshire
U00057,J00339,0.4,0,Jessica Adkins,Male,27,Marketing,2.85,Lake Pennyberg,PLC,"Python,Data Analysis,Cloud Computing",-0.2585687498820838,C0026,Scientific laboratory technician,"Scientist, forensic",Port Miguel,Internship,39573,122428,2025-04-27,"Python,Java,Cloud Computing,AI","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00351,J00462,0.5,0,Tyler Pollard,Female,21,Engineering,2.95,North Patrick,PLC,"Management,AI",-0.08498607676038371,C0002,"Development worker, international aid","Engineer, structural",Clarkfort,Part-time,44439,132505,2025-02-07,"AI,Machine Learning,Management,Cloud Computing",Wolfe LLC,Fast food restaurant manager,Small,India,New Mexico
U00842,J00033,0.1428571428571428,0,James Ruiz,Female,24,Psychology,3.69,Nicholefort,PLC,"Marketing,SQL,Cloud Computing,Machine Learning,Management",1.1995257043401952,C0043,Research scientist (maths),Higher education lecturer,Kaylaberg,Part-time,55796,132897,2025-05-23,"Design,Cloud Computing,Java","Castro, Johnson and Young",Applications developer,Large,Bosnia and Herzegovina,Maine
U00333,J00245,0.0,0,Megan Hill,Female,29,Computer Science,3.88,West Valerieberg,PLC,"Cloud Computing,Management,Java",1.529332783271425,C0045,"Nurse, mental health",Music therapist,Mcdanielview,Full-time,55639,136681,2025-05-22,"Python,SQL",Carney Ltd,Wellsite geologist,Medium,Belize,New Hampshire
U00679,J00303,0.1666666666666666,0,Jennifer Griffith,Female,23,Business,2.08,South Jeffreyport,PLC,"Java,Machine Learning,Data Analysis,Cloud Computing",-1.595155332919173,C0068,Air traffic controller,Diplomatic Services operational officer,Ricechester,Full-time,66818,83108,2025-04-16,"Management,Marketing,Cloud Computing","Sullivan, Duran and Perez",Operational researcher,Medium,Northern Mariana Islands,Arizona
U00941,J00479,0.0,0,Nicole Cherry,Male,23,Business,2.04,Webbfort,PLC,"Python,Data Analysis",-1.6645884021678532,C0089,Hydrographic surveyor,Glass blower/designer,Collinsburgh,Internship,32573,96146,2025-04-25,"Design,Machine Learning,SQL,Communication",Reyes and Sons,Environmental manager,Medium,Montenegro,North Carolina
U00333,J00468,0.0,0,Megan Hill,Female,29,Computer Science,3.88,West Valerieberg,PLC,"Cloud Computing,Management,Java",1.529332783271425,C0021,"Engineer, aeronautical",General practice doctor,Wellsview,Part-time,51255,76135,2025-04-09,"Python,AI,Communication,Design,C++",David-Walker,"Administrator, local government",Medium,Bolivia,South Carolina
U00947,J00280,0.2857142857142857,0,Troy Martinez,Female,23,Computer Science,2.01,Josefort,PLC,"Design,Java,Python,C++",-1.7166632041043635,C0014,Best boy,Community education officer,Mosleyland,Internship,51424,106843,2025-04-25,"Python,Java,SQL,Marketing,Data Analysis",Tyler Ltd,Information systems manager,Medium,Lithuania,Wyoming
U00741,J00285,0.2,0,Paula Smith,Male,24,Computer Science,3.87,Donaldsonport,PLC,"Design,Data Analysis,AI,Communication",1.5119745159592552,C0056,"Surveyor, insurance",Clothing/textile technologist,Justinfort,Internship,68287,78308,2025-05-16,"Java,Data Analysis",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00638,J00020,0.125,0,Samantha Hebert,Male,29,Business,2.85,West Raymond,PLC,"SQL,Design,Management,Machine Learning",-0.2585687498820838,C0004,Sub,Call centre manager,West Jamesside,Part-time,51189,141797,2025-03-12,"AI,Marketing,Cloud Computing,C++,Machine Learning",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00859,J00300,0.5,0,Lydia Martinez,Female,22,Psychology,2.49,South Tabithaport,PLC,"AI,Python,Design,Java",-0.8834663731202033,C0082,Nature conservation officer,Advertising account executive,West Robert,Internship,53273,124543,2025-01-16,"Design,AI,Java,C++,Management",Williams Group,Pensions consultant,Large,Falkland Islands (Malvinas),Arizona
U00723,J00163,0.1666666666666666,0,Allison Weber,Male,26,Physics,2.81,South Carrietown,PLC,"Python,Machine Learning,Data Analysis",-0.3280018191307638,C0063,Cartographer,Database administrator,Mercadofort,Full-time,45940,108549,2025-03-24,"Marketing,Data Analysis,Management,C++","Edwards, Greer and Huffman","Exhibitions officer, museum/gallery",Small,South Georgia and the South Sandwich Islands,South Carolina
U00709,J00186,0.6,1,Edward Turner,Female,27,Engineering,3.87,Smithstad,PLC,"Java,AI,Data Analysis",1.5119745159592552,C0004,Occupational hygienist,Cabin crew,Grossburgh,Full-time,56878,146573,2025-07-13,"Management,AI,Java,Machine Learning,Data Analysis",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00299,J00278,0.25,0,Sara Roberts,Male,21,Economics,2.45,Fletchermouth,PLC,"Python,Management",-0.9528994423688832,C0092,Hydrologist,"Embryologist, clinical",Brianmouth,Internship,68427,83013,2025-04-21,"Management,Java,Cloud Computing",Harris Inc,English as a foreign language teacher,Small,Bulgaria,Rhode Island
U00403,J00497,0.1666666666666666,0,Amy Mccormick,Male,25,Economics,4.0,West Rebeccamouth,PLC,"Communication,SQL,Cloud Computing",1.7376319910174651,C0086,Advice worker,"Journalist, broadcasting",East Kellyfurt,Part-time,47301,86865,2025-01-05,"Machine Learning,Python,AI,Cloud Computing","Garcia, Solis and Colon",Network engineer,Small,Netherlands,Arizona
U00578,J00311,0.2857142857142857,0,Mike Hart,Female,29,Engineering,3.11,New Kevinland,PLC,"Data Analysis,Java,Cloud Computing,Design",0.1927462002343356,C0056,Actuary,"Secretary, company",Rodriguezfort,Full-time,56001,111906,2025-01-11,"Cloud Computing,Machine Learning,Marketing,Data Analysis,Communication",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00414,J00395,0.0,0,Jennifer Hayes,Male,20,Economics,3.3,South Denise,PLC,"Java,Management,Machine Learning,Cloud Computing,C++",0.5225532791655654,C0007,IT technical support officer,"Pharmacist, community",Shannonberg,Part-time,69834,138701,2025-07-23,"SQL,AI","Thornton, Bush and Perez",Dentist,Small,South Georgia and the South Sandwich Islands,New Mexico
U00834,J00101,0.4285714285714285,0,David Davis,Male,20,Psychology,3.06,Michaelborough,PLC,"Data Analysis,Communication,Management,Python,Java",0.10595486367348599,C0096,Public librarian,Orthoptist,North Melissa,Part-time,69610,120080,2025-05-03,"Marketing,Cloud Computing,Python,Java,Management","Wright, Nguyen and Hill",Banker,Large,Christmas Island,Maryland
U00536,J00363,0.3333333333333333,0,Kelly King,Female,28,Physics,2.25,Troyborough,PLC,"Communication,Data Analysis",-1.3000647886122834,C0020,Commercial art gallery manager,"Education officer, community",South Nicholas,Full-time,55817,103136,2025-06-07,"Communication,SQL","Anderson, Mcguire and Clark","Research officer, trade union",Medium,Netherlands,Ohio
U00035,J00195,0.0,0,Ray Fritz,Male,28,Business,3.34,Lake Keithberg,PLC,"SQL,Cloud Computing",0.5919863484142454,C0030,Cabin crew,Community education officer,West Erica,Full-time,34062,149997,2025-08-10,"Machine Learning,Java,Management,C++",Vincent-George,Recycling officer,Large,Greenland,California
U00033,J00170,0.0,0,Edward Austin,Female,25,Marketing,2.22,Johnsonchester,PLC,"C++,SQL",-1.352139590548793,C0012,Commercial art gallery manager,Tourism officer,South Andrewhaven,Full-time,44507,144329,2025-06-26,"Machine Learning,Cloud Computing,Design,Communication,Marketing","Jackson, Robinson and Jacobs","Designer, multimedia",Small,Chile,Maryland
U00669,J00219,0.2,0,Gary Beck,Male,22,Business,2.45,East Brittany,PLC,"Management,Marketing,Cloud Computing",-0.9528994423688832,C0093,"Research officer, government","Engineer, building services",Jeffreyhaven,Full-time,31939,75569,2025-07-19,"AI,Machine Learning,Cloud Computing",Smith-Oliver,Arboriculturist,Small,Kiribati,Maryland
U00425,J00354,0.3333333333333333,0,Sarah Davenport,Female,23,Economics,2.1,Michaelhaven,PLC,"SQL,Marketing",-1.5604387982948331,C0013,Clothing/textile technologist,Commercial art gallery manager,Sandrabury,Part-time,53842,111275,2025-02-13,"Marketing,Cloud Computing",Joseph-Copeland,Trading standards officer,Large,Bosnia and Herzegovina,Pennsylvania
U00362,J00485,0.1666666666666666,0,Stefanie Drake,Female,24,Engineering,2.32,North Leroytown,PLC,"Management,Cloud Computing",-1.1785569174270938,C0009,Race relations officer,Claims inspector/assessor,Deborahburgh,Full-time,45635,73453,2025-01-31,"Machine Learning,SQL,C++,Data Analysis,Cloud Computing","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00511,J00006,0.1666666666666666,0,Roy Greene,Female,25,Computer Science,3.53,Matthewston,PLC,"Communication,Marketing",0.9217934273454751,C0055,Professor Emeritus,Early years teacher,Jessicabury,Full-time,33306,79995,2025-06-13,"C++,SQL,Java,Communication,AI",Bentley-Baker,Investment analyst,Large,Portugal,Arkansas
U00632,J00217,0.125,0,Jeffrey Stuart,Female,24,Economics,2.29,West Amanda,PLC,"Marketing,Java,C++,Design",-1.2306317193636034,C0059,Solicitor,Retail banker,East Lindafurt,Full-time,57431,103897,2025-02-05,"Data Analysis,Java,Machine Learning,Cloud Computing,SQL",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
U00333,J00266,0.3333333333333333,0,Megan Hill,Female,29,Computer Science,3.88,West Valerieberg,PLC,"Cloud Computing,Management,Java",1.529332783271425,C0052,Theatre manager,Regulatory affairs officer,West John,Full-time,43689,74299,2025-03-22,"Java,Marketing,Design,Management,Communication","Black, Navarro and Garcia","Surveyor, planning and development",Large,Eritrea,Virginia
U00658,J00155,0.1666666666666666,0,James Robbins,Female,23,Psychology,3.35,Ruthport,PLC,"Python,AI",0.6093446157264157,C0066,Volunteer coordinator,"Administrator, Civil Service",Lake Robert,Part-time,62167,116898,2025-05-01,"Java,Data Analysis,Python,SQL,Cloud Computing",Graves-Murphy,English as a foreign language teacher,Small,Solomon Islands,Idaho
U00032,J00045,0.4,0,Allen Nichols,Female,23,Biology,3.25,East Robert,PLC,"Python,Design",0.43576194260471574,C0059,"Engineer, broadcasting (operations)","Editor, commissioning",Port Maria,Internship,38821,143049,2025-06-27,"Python,Marketing,AI,Communication,Design",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
U00047,J00240,0.0,0,Sean Welch,Female,24,Engineering,3.55,New Tylerfort,PLC,"Communication,AI",0.9565099619698151,C0040,Armed forces logistics/support/administrative officer,"Teacher, early years/pre",Tinaton,Full-time,46100,84199,2025-01-04,"C++,Design",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00374,J00420,0.25,0,Molly Anderson,Male,27,Business,2.07,East Julie,PLC,"C++,Management,Machine Learning",-1.6125136002313434,C0027,"Engineer, manufacturing",Medical physicist,Duncanstad,Full-time,62080,149965,2025-07-29,"Data Analysis,C++",Watkins-Petersen,Professor Emeritus,Large,Guam,Washington
U00161,J00096,0.75,1,Gary Black,Male,21,Marketing,3.33,South Nancy,PLC,"Cloud Computing,Marketing,AI,Communication",0.5746280811020757,C0026,"Engineer, structural",Industrial/product designer,Port Haleychester,Internship,48486,109807,2025-08-01,"Marketing,Cloud Computing,AI","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00970,J00013,0.125,0,Michael Wright,Female,23,Marketing,2.98,Stacychester,PLC,"SQL,Cloud Computing,Communication,Data Analysis,Machine Learning",-0.03291127482387407,C0042,"Designer, multimedia",Financial adviser,Michaelville,Part-time,56254,129281,2025-02-15,"C++,AI,Marketing,Machine Learning",Ryan Inc,Furniture conservator/restorer,Medium,Korea,Utah
U00922,J00104,0.25,0,Glenn Miller,Male,29,Psychology,3.9,Brockside,PLC,"AI,Java,SQL,Cloud Computing,Python",1.564049317895765,C0081,Dramatherapist,Landscape architect,North Anna,Part-time,54001,119553,2025-07-22,"AI,Marketing,Data Analysis,Machine Learning,Python",Lawrence-Velasquez,"Education officer, museum",Medium,Montenegro,Nevada
U00032,J00091,0.0,0,Allen Nichols,Female,23,Biology,3.25,East Robert,PLC,"Python,Design",0.43576194260471574,C0020,"Psychotherapist, child",Outdoor activities/education manager,North Michaelborough,Internship,36328,84139,2025-01-31,"SQL,Java,Machine Learning,Marketing","Anderson, Mcguire and Clark","Research officer, trade union",Medium,Netherlands,Ohio
U00390,J00326,0.1666666666666666,0,Daniel Clark,Female,26,Engineering,3.46,Juliaville,PLC,"AI,Machine Learning",0.8002855561602854,C0079,Sports development officer,Community education officer,West Annashire,Part-time,55777,119164,2025-08-11,"Marketing,Communication,Machine Learning,Data Analysis,C++",Henry-Matthews,"Engineer, mining",Medium,Bhutan,Montana
U00137,J00282,0.1428571428571428,0,Darlene Kim,Male,25,Psychology,2.09,East Stephanieland,PLC,"Java,AI,Python,SQL",-1.5777970656070035,C0060,Museum/gallery exhibitions officer,Health physicist,Gregorybury,Part-time,42272,148067,2025-05-30,"Management,C++,AI,Cloud Computing",Cole-Huber,"Programmer, multimedia",Large,Italy,Alaska
