user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00139,J00358,0.0,0,Blake Castro,Male,27,Economics,2.56,Johnsonport,Group,"Design,Java,Management",-0.7619585019350136,C0058,International aid/development worker,Furniture designer,Suarezville,Full-time,64450,82269,2025-04-29,"SQL,AI,Machine Learning,Data Analysis",Knight LLC,Mining engineer,Small,Belize,Rhode Island
U00729,J00140,0.3333333333333333,0,Joshua Wilson DVM,Male,30,Physics,3.71,North Royland,Group,"Management,Data Analysis,Machine Learning",1.2342422389645353,C0065,Engineering geologist,Pharmacologist,Eddieton,Part-time,47205,74109,2025-03-07,"Data Analysis,Java,C++,Machine Learning,AI",Bradley-Miller,Research scientist (maths),Small,New Zealand,North Carolina
U00068,J00195,0.1666666666666666,0,Elizabeth Hoover,Female,30,Psychology,3.92,Lake Stephaniechester,Group,"Cloud Computing,Communication,Java",1.598765852520105,C0030,Cabin crew,Community education officer,West Erica,Full-time,34062,149997,2025-08-10,"Machine Learning,Java,Management,C++",Vincent-George,Recycling officer,Large,Greenland,California
U00339,J00247,0.5,0,Scott Reed,Male,27,Biology,2.75,West Marcusbury,Group,"Java,Data Analysis,Management",-0.43215142300378384,C0040,Housing manager/officer,Quarry manager,Allenside,Internship,61298,120936,2025-07-25,"Cloud Computing,Management,Java",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00506,J00227,0.1666666666666666,0,Crystal Mclaughlin,Male,30,Engineering,3.88,East Davidborough,Group,"C++,Cloud Computing,Management,Communication",1.529332783271425,C0040,"Production assistant, television","Engineer, automotive",North Matthewborough,Part-time,53634,121989,2025-01-20,"Communication,Data Analysis,AI",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00471,J00406,0.2857142857142857,0,Amber Duke,Male,27,Marketing,3.95,South Kaitlyn,Group,"Machine Learning,Marketing,Design,Management,SQL",1.6508406544566154,C0090,Translator,Sports administrator,Browntown,Full-time,34013,108604,2025-05-15,"Communication,Java,SQL,Marketing",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00866,J00301,0.1428571428571428,0,Erin Jones,Male,30,Economics,3.5,Lake Todd,Group,"Cloud Computing,AI,Marketing,Java",0.8697186254089655,C0060,"Engineer, production",Systems analyst,Tiffanychester,Full-time,43996,114028,2025-02-27,"Communication,Python,Marketing,Machine Learning",Cole-Huber,"Programmer, multimedia",Large,Italy,Alaska
U00930,J00165,0.25,0,Belinda Miller,Male,20,Computer Science,2.45,Deborahborough,Group,"AI,Marketing,Python,Cloud Computing,Management",-0.9528994423688832,C0100,"Librarian, public",Purchasing manager,North Kellyfurt,Full-time,41337,79933,2025-04-12,"AI,Java,Marketing,SQL,C++",Phillips-Guerra,"Buyer, retail",Small,Martinique,West Virginia
U00458,J00181,0.25,0,Linda Garner,Female,25,Marketing,3.62,Bradleychester,Group,"C++,Cloud Computing,AI",1.0780178331550057,C0017,"Surveyor, land/geomatics",Transport planner,Grahamburgh,Full-time,32633,76218,2025-03-13,"C++,Python",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00400,J00124,0.1666666666666666,0,Linda Thomas PhD,Female,28,Engineering,2.24,Lake Stephanie,Group,"Design,Marketing,C++",-1.317423055924453,C0063,Chief Executive Officer,"Sound technician, broadcasting/film/video",Lake George,Internship,40742,144225,2025-07-27,"Python,AI,Design,Management","Edwards, Greer and Huffman","Exhibitions officer, museum/gallery",Small,South Georgia and the South Sandwich Islands,South Carolina
U00930,J00249,0.0,0,Belinda Miller,Male,20,Computer Science,2.45,Deborahborough,Group,"AI,Marketing,Python,Cloud Computing,Management",-0.9528994423688832,C0057,Microbiologist,Insurance claims handler,Grayland,Internship,53034,120435,2025-05-12,"C++,SQL",Dalton-Mack,Operations geologist,Medium,Tokelau,New Jersey
U00501,J00018,0.2,0,Julie Cruz,Female,27,Computer Science,3.93,Taylorbury,Group,"Communication,SQL,Machine Learning,Python",1.6161241198322753,C0095,Further education lecturer,Radio broadcast assistant,New Robertburgh,Part-time,48068,116245,2025-03-04,"Marketing,Communication",Reed-Wagner,Bookseller,Large,Uzbekistan,Oregon
U00566,J00155,0.25,0,Barry Miles,Male,20,Engineering,2.04,Danielfurt,Group,"Management,Cloud Computing,Python,Marketing,AI",-1.6645884021678532,C0066,Volunteer coordinator,"Administrator, Civil Service",Lake Robert,Part-time,62167,116898,2025-05-01,"Java,Data Analysis,Python,SQL,Cloud Computing",Graves-Murphy,English as a foreign language teacher,Small,Solomon Islands,Idaho
U00235,J00237,0.1428571428571428,0,Dustin Johnson,Male,24,Marketing,2.68,Sheltonfurt,Group,"Data Analysis,Marketing,Management",-0.5536592941889735,C0021,"Accountant, chartered public finance","Scientist, research (physical sciences)",South Clairechester,Full-time,41615,107958,2025-04-22,"Data Analysis,AI,Java,C++,Python",David-Walker,"Administrator, local government",Medium,Bolivia,South Carolina
U00975,J00052,0.2857142857142857,0,Mrs. Mary Rodriguez,Female,26,Economics,3.1,East Mason,Group,"Data Analysis,Machine Learning,Java,Management,Communication",0.175387932922166,C0077,Graphic designer,Adult guidance worker,North Maria,Part-time,61963,114141,2025-04-21,"Communication,Cloud Computing,Marketing,Java",Lyons-Anthony,Community education officer,Large,Bolivia,Oregon
U00504,J00301,0.2857142857142857,0,Richard Watson,Male,25,Marketing,3.39,Byrdshire,Group,"Java,Cloud Computing,AI,Machine Learning,Communication",0.6787776849750958,C0060,"Engineer, production",Systems analyst,Tiffanychester,Full-time,43996,114028,2025-02-27,"Communication,Python,Marketing,Machine Learning",Cole-Huber,"Programmer, multimedia",Large,Italy,Alaska
U00464,J00272,0.6666666666666666,1,Jason Washington,Male,20,Business,2.55,East Michael,Group,"Machine Learning,Communication,Cloud Computing",-0.779316769247184,C0065,Armed forces training and education officer,"Designer, graphic",Oconnorville,Part-time,30258,89276,2025-04-18,"Communication,Machine Learning",Bradley-Miller,Research scientist (maths),Small,New Zealand,North Carolina
U00957,J00151,0.1428571428571428,0,Jessica Warner,Female,24,Engineering,3.41,South Larrytown,Group,"Communication,SQL,AI",0.7134942195994358,C0012,Sales promotion account executive,"Presenter, broadcasting",Williamsmouth,Internship,65135,148598,2025-05-04,"Java,Design,AI,Machine Learning,Data Analysis","Jackson, Robinson and Jacobs","Designer, multimedia",Small,Chile,Maryland
U00913,J00010,0.1428571428571428,0,Emily Valentine,Female,25,Psychology,3.69,Port Linda,Group,"Cloud Computing,Management,Java,AI,C++",1.1995257043401952,C0005,Psychotherapist,"Social research officer, government",Wayneburgh,Internship,69933,98127,2025-06-05,"Cloud Computing,Design,Python","Payne, Davis and Barnett","Loss adjuster, chartered",Small,American Samoa,Hawaii
U00192,J00372,0.4,0,Shane Maxwell,Male,27,Psychology,2.59,Shaneview,Group,"Marketing,Data Analysis,Python,C++",-0.709883699998504,C0090,Museum/gallery exhibitions officer,Barista,Lake Christie,Internship,60695,85223,2025-06-04,"Marketing,Python,Design",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00591,J00053,0.25,0,Susan Schmidt,Male,24,Marketing,2.55,New Jenniferhaven,Group,"Design,C++,Data Analysis",-0.779316769247184,C0069,Plant breeder/geneticist,Field seismologist,West Tracy,Internship,60194,88283,2025-02-11,"Management,Data Analysis","Estrada, Davila and Booth","Surveyor, planning and development",Large,Botswana,Oklahoma
U00637,J00054,0.75,1,Calvin Berry,Female,30,Psychology,3.14,Schroederfort,Group,"Data Analysis,Java,Cloud Computing,AI",0.24482100217084604,C0087,"Development worker, international aid",Archivist,New Brianbury,Internship,65858,125718,2025-08-09,"Java,AI,Data Analysis",Anderson PLC,Community education officer,Large,New Caledonia,Arkansas
U00504,J00211,0.4285714285714285,0,Richard Watson,Male,25,Marketing,3.39,Byrdshire,Group,"Java,Cloud Computing,AI,Machine Learning,Communication",0.6787776849750958,C0008,Printmaker,Automotive engineer,South Charles,Full-time,66592,95778,2025-07-15,"Design,Java,Management,Communication,Cloud Computing","Reed, Dunlap and Graham",Government social research officer,Medium,Turkey,Alabama
U00887,J00184,0.3333333333333333,0,Ronald Martin,Male,21,Marketing,3.25,Sancheztown,Group,"Data Analysis,Communication",0.43576194260471574,C0007,"Geologist, engineering",Arboriculturist,New Andreahaven,Full-time,41828,139016,2025-08-16,"Communication,Design","Thornton, Bush and Perez",Dentist,Small,South Georgia and the South Sandwich Islands,New Mexico
U00883,J00204,0.0,0,Adrienne Duncan,Male,23,Biology,2.23,Richardsonside,Group,"Data Analysis,Python,SQL",-1.3347813232366235,C0092,Multimedia specialist,"Geologist, wellsite",Port Jessicamouth,Full-time,56112,105496,2025-07-07,"AI,Cloud Computing,Management,Java,Marketing",Harris Inc,English as a foreign language teacher,Small,Bulgaria,Rhode Island
U00729,J00190,0.3333333333333333,0,Joshua Wilson DVM,Male,30,Physics,3.71,North Royland,Group,"Management,Data Analysis,Machine Learning",1.2342422389645353,C0011,Games developer,"Designer, television/film set",Port Steven,Full-time,42459,107218,2025-08-05,"SQL,Machine Learning,C++,Data Analysis,Python",Giles-Benton,IT consultant,Small,Zambia,New York
U00408,J00080,0.125,0,Allen Brown,Female,21,Marketing,2.26,Port Matthew,Group,"Python,Machine Learning,Cloud Computing,Data Analysis,AI",-1.2827065213001136,C0055,Special educational needs teacher,Lexicographer,Lake Elizabethchester,Part-time,40276,113203,2025-08-12,"Management,SQL,C++,Data Analysis",Bentley-Baker,Investment analyst,Large,Portugal,Arkansas
U00543,J00471,0.0,0,Christopher Dawson,Male,22,Computer Science,3.94,North Cole,Group,"AI,Communication",1.633482387144445,C0070,Building surveyor,"Engineer, technical sales",Aprilberg,Internship,48559,111313,2025-07-15,"Data Analysis,C++,Machine Learning,Design,Java",Kim LLC,"Geologist, engineering",Small,United States of America,Colorado
U00118,J00071,0.1428571428571428,0,Jose Ferguson,Female,26,Engineering,2.74,Abigailfurt,Group,"SQL,Design,Cloud Computing,AI,Communication",-0.44950969031595345,C0090,Event organiser,"Teacher, adult education",Denniston,Part-time,65423,103058,2025-06-11,"Marketing,Python,Communication",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00311,J00340,0.25,0,Robin Hart,Female,27,Economics,3.09,East Adrian,Group,"Data Analysis,AI,Python,Design,SQL",0.15802966560999562,C0015,Barrister,Operations geologist,Robertburgh,Internship,38582,146578,2025-05-25,"Communication,Machine Learning,Python,AI,C++",Irwin LLC,Best boy,Medium,Montenegro,Florida
U00930,J00490,0.3333333333333333,0,Belinda Miller,Male,20,Computer Science,2.45,Deborahborough,Group,"AI,Marketing,Python,Cloud Computing,Management",-0.9528994423688832,C0023,Phytotherapist,Manufacturing systems engineer,Brandonberg,Internship,60160,93981,2025-05-30,"Cloud Computing,Python,Java",Palmer-Holden,Garment/textile technologist,Medium,Saint Helena,Ohio
U00528,J00251,0.0,0,David Robinson,Female,29,Engineering,3.93,South Thomas,Group,"C++,Marketing,Machine Learning",1.6161241198322753,C0037,"Journalist, magazine",Travel agency manager,North Charlesmouth,Part-time,53273,108651,2025-02-08,"AI,Management",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00866,J00019,0.0,0,Erin Jones,Male,30,Economics,3.5,Lake Todd,Group,"Cloud Computing,AI,Marketing,Java",0.8697186254089655,C0074,Magazine journalist,"Engineer, manufacturing systems",Angelicaside,Full-time,51404,94031,2025-03-20,"Design,SQL,Machine Learning",Long PLC,"Nurse, mental health",Large,Sierra Leone,Alabama
U00734,J00274,0.4,0,Teresa Garcia,Male,26,Business,2.77,Brownview,Group,"Cloud Computing,Data Analysis,Design,Machine Learning",-0.3974348883794438,C0062,Research scientist (physical sciences),Local government officer,West Jameshaven,Full-time,44404,97109,2025-05-13,"C++,Data Analysis,Design",Jones-Williams,Conference centre manager,Large,Colombia,Mississippi
U00078,J00497,0.2857142857142857,0,Joel Barber,Female,27,Biology,2.85,Lake Amy,Group,"SQL,Management,Cloud Computing,Communication,AI",-0.2585687498820838,C0086,Advice worker,"Journalist, broadcasting",East Kellyfurt,Part-time,47301,86865,2025-01-05,"Machine Learning,Python,AI,Cloud Computing","Garcia, Solis and Colon",Network engineer,Small,Netherlands,Arizona
U00891,J00119,0.0,0,Joshua Campbell,Female,21,Physics,2.21,Wilkinsfort,Group,"AI,C++",-1.3694978578609633,C0035,"Secretary, company",Television/film/video producer,East Matthew,Internship,64673,107075,2025-06-19,"Marketing,Cloud Computing,Java",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00528,J00367,0.1428571428571428,0,David Robinson,Female,29,Engineering,3.93,South Thomas,Group,"C++,Marketing,Machine Learning",1.6161241198322753,C0016,Government social research officer,Community arts worker,South Danielle,Full-time,47375,127715,2025-07-14,"Java,SQL,Machine Learning,Management,Python","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00376,J00274,0.0,0,Jessica Stephens,Male,20,Physics,3.61,Lake Dwayne,Group,"AI,Java",1.0606595658428353,C0062,Research scientist (physical sciences),Local government officer,West Jameshaven,Full-time,44404,97109,2025-05-13,"C++,Data Analysis,Design",Jones-Williams,Conference centre manager,Large,Colombia,Mississippi
U00187,J00088,0.1111111111111111,0,April Moore,Female,21,Economics,3.68,West Nancyfort,Group,"Communication,Management,Data Analysis,Cloud Computing,Marketing",1.1821674370280255,C0052,Social worker,"Clinical scientist, histocompatibility and immunogenetics",Thomasstad,Part-time,65143,101130,2025-02-11,"Python,C++,Design,SQL,Management","Black, Navarro and Garcia","Surveyor, planning and development",Large,Eritrea,Virginia
U00999,J00442,0.25,0,Tina Carter,Male,27,Biology,2.7,East Monicabury,Group,"Java,Communication",-0.5189427595646334,C0049,"Engineer, communications",Best boy,South Meganchester,Full-time,44665,109986,2025-08-02,"Communication,Management,SQL",Bradley-Nguyen,Equality and diversity officer,Medium,Somalia,South Dakota
U00028,J00247,0.4,0,Dr. David Lewis,Male,25,Engineering,2.7,North Williamfurt,Group,"Python,Cloud Computing,Machine Learning,Java",-0.5189427595646334,C0040,Housing manager/officer,Quarry manager,Allenside,Internship,61298,120936,2025-07-25,"Cloud Computing,Management,Java",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00268,J00364,0.2,0,Zachary Stevenson,Female,21,Economics,2.32,Raymouth,Group,"C++,Marketing",-1.1785569174270938,C0055,Tourist information centre manager,Arboriculturist,South Sarah,Internship,66017,78942,2025-02-13,"Java,C++,SQL,Cloud Computing",Bentley-Baker,Investment analyst,Large,Portugal,Arkansas
U00799,J00465,0.6,1,Megan Hernandez,Female,30,Marketing,3.59,Gabrielleborough,Group,"Python,Cloud Computing,Data Analysis,AI",1.0259430312184952,C0077,Planning and development surveyor,"Biochemist, clinical",New William,Internship,30938,108861,2025-02-11,"C++,Python,Cloud Computing,AI",Lyons-Anthony,Community education officer,Large,Bolivia,Oregon
U00017,J00201,0.0,0,Matthew Aguirre,Female,29,Biology,3.2,Deborahside,Group,"C++,SQL",0.3489706060438661,C0097,Personal assistant,Rural practice surveyor,Port Bryce,Part-time,53118,135984,2025-01-18,"Management,AI","Callahan, Peterson and Montgomery",Health and safety adviser,Large,Guatemala,Utah
U00952,J00490,0.0,0,Michael Medina,Female,29,Computer Science,2.66,Traviston,Group,"SQL,AI,Data Analysis",-0.5883758288133135,C0023,Phytotherapist,Manufacturing systems engineer,Brandonberg,Internship,60160,93981,2025-05-30,"Cloud Computing,Python,Java",Palmer-Holden,Garment/textile technologist,Medium,Saint Helena,Ohio
U00796,J00451,0.1428571428571428,0,Mary Henry,Male,21,Physics,3.29,Johnstonhaven,Group,"Java,Design,Cloud Computing",0.5051950118533958,C0069,Television floor manager,Legal secretary,Taylormouth,Full-time,56657,91287,2025-04-29,"Communication,Java,Python,SQL,Data Analysis","Estrada, Davila and Booth","Surveyor, planning and development",Large,Botswana,Oklahoma
U00430,J00165,0.1428571428571428,0,Gabriel Whitaker,Male,26,Business,2.02,Munozmouth,Group,"Java,Cloud Computing,Management",-1.699304936792193,C0100,"Librarian, public",Purchasing manager,North Kellyfurt,Full-time,41337,79933,2025-04-12,"AI,Java,Marketing,SQL,C++",Phillips-Guerra,"Buyer, retail",Small,Martinique,West Virginia
U00018,J00153,0.0,0,Randy King,Female,24,Economics,3.48,Nicolefurt,Group,"Python,AI",0.8350020907846255,C0053,Industrial buyer,Petroleum engineer,Hernandezmouth,Full-time,40938,134478,2025-02-26,"Design,Java,Management,Data Analysis",Vasquez LLC,Printmaker,Small,Moldova,Wyoming
U00069,J00031,0.2,0,Mark Cook,Female,30,Business,2.8,Adamport,Group,"Cloud Computing,Design,Communication",-0.3453600864429342,C0099,Advertising copywriter,Higher education lecturer,North Steven,Part-time,54171,142193,2025-08-08,"Marketing,Management,Communication",Wilkins-Smith,Environmental health practitioner,Small,Andorra,Tennessee
U00994,J00173,0.2,0,Mary Smith,Female,23,Computer Science,3.51,New Eric,Group,"Cloud Computing,SQL,C++",0.8870768927211351,C0008,Therapeutic radiographer,Banker,Bridgesbury,Part-time,67464,104871,2025-01-15,"Communication,SQL,Management","Reed, Dunlap and Graham",Government social research officer,Medium,Turkey,Alabama
U00603,J00190,0.0,0,Austin Ho,Male,24,Psychology,2.35,South Markside,Group,"Marketing,AI,Java",-1.1264821154905833,C0011,Games developer,"Designer, television/film set",Port Steven,Full-time,42459,107218,2025-08-05,"SQL,Machine Learning,C++,Data Analysis,Python",Giles-Benton,IT consultant,Small,Zambia,New York
U00761,J00003,0.0,0,Crystal Bradford,Female,27,Physics,2.61,Ashleyberg,Group,"AI,Management,Data Analysis,SQL,Marketing",-0.6751671653741639,C0006,Financial trader,Senior tax professional/tax inspector,South Ronaldmouth,Full-time,46290,80232,2025-02-16,"Python,Design",Wilson-Hanson,"Geologist, engineering",Medium,Tuvalu,New Hampshire
U00934,J00096,0.0,0,Kristin Martin,Female,25,Economics,3.57,Larryland,Group,"Machine Learning,Design,C++,SQL",0.9912264965941552,C0026,"Engineer, structural",Industrial/product designer,Port Haleychester,Internship,48486,109807,2025-08-01,"Marketing,Cloud Computing,AI","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00984,J00317,0.1428571428571428,0,Christopher Mayo,Female,28,Psychology,2.6,West Rogerfort,Group,"SQL,Machine Learning,C++",-0.6925254326863335,C0026,Historic buildings inspector/conservation officer,Pensions consultant,Port Michaelport,Internship,35924,124025,2025-01-22,"Management,Machine Learning,Communication,AI,Design","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00417,J00308,0.0,0,Shannon Hurley,Female,23,Economics,3.46,Carterberg,Group,"Python,Communication",0.8002855561602854,C0013,Patent attorney,Further education lecturer,Williamston,Full-time,56231,130979,2025-03-11,"Management,Design,Data Analysis",Joseph-Copeland,Trading standards officer,Large,Bosnia and Herzegovina,Pennsylvania
U00957,J00292,0.2,0,Jessica Warner,Female,24,Engineering,3.41,South Larrytown,Group,"Communication,SQL,AI",0.7134942195994358,C0098,Ranger/warden,Historic buildings inspector/conservation officer,Wrightview,Part-time,68578,75612,2025-04-03,"Design,AI,Cloud Computing",Phillips-Carter,Advertising account planner,Medium,Lao People's Democratic Republic,Alaska
U00847,J00409,0.3333333333333333,0,Jody Robertson,Male,27,Physics,3.74,Anthonyton,Group,"Machine Learning,Java,Cloud Computing,Data Analysis",1.2863170409010456,C0084,"Therapist, art",Financial controller,East Shawna,Internship,37760,94350,2025-07-28,"Machine Learning,Python,Communication,Java",Brady LLC,Ecologist,Large,Namibia,Massachusetts
U00701,J00228,0.6666666666666666,1,Stephanie Mendoza,Female,28,Marketing,2.76,Smithmouth,Group,"Machine Learning,SQL",-0.4147931556916142,C0030,Exhibition designer,"Pharmacist, community",South Heather,Full-time,46644,81576,2025-01-11,"Cloud Computing,SQL,Machine Learning",Vincent-George,Recycling officer,Large,Greenland,California
U00355,J00035,0.1428571428571428,0,Lance Jackson,Male,20,Engineering,2.84,Reedfort,Group,"Marketing,Machine Learning,Design,Python",-0.27592701719425416,C0064,"Pharmacist, hospital",Investment analyst,Jonathanville,Part-time,31021,147236,2025-02-12,"Cloud Computing,Data Analysis,Management,Machine Learning","Collins, Hanson and Robles","Engineer, agricultural",Large,Bouvet Island (Bouvetoya),Louisiana
U00761,J00392,0.0,0,Crystal Bradford,Female,27,Physics,2.61,Ashleyberg,Group,"AI,Management,Data Analysis,SQL,Marketing",-0.6751671653741639,C0056,"Pharmacist, hospital",Forest/woodland manager,Meganport,Internship,63967,118945,2025-04-08,"Java,Cloud Computing,Machine Learning,Design",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00528,J00399,0.0,0,David Robinson,Female,29,Engineering,3.93,South Thomas,Group,"C++,Marketing,Machine Learning",1.6161241198322753,C0099,"Teacher, primary school",Merchant navy officer,Tiffanyport,Internship,35683,140630,2025-03-29,"Java,SQL",Wilkins-Smith,Environmental health practitioner,Small,Andorra,Tennessee
U00953,J00284,0.2,0,Patricia Davis,Male,27,Biology,3.04,North Connieland,Group,"Communication,SQL,AI",0.07123832904914597,C0093,"Engineer, chemical",Biomedical engineer,Washingtonbury,Full-time,58689,91070,2025-07-26,"Communication,Python,Management",Smith-Oliver,Arboriculturist,Small,Kiribati,Maryland
U00160,J00227,0.0,0,Carla Briggs,Male,30,Biology,3.69,South Antoniotown,Group,"Python,Machine Learning,Management,Java",1.1995257043401952,C0040,"Production assistant, television","Engineer, automotive",North Matthewborough,Part-time,53634,121989,2025-01-20,"Communication,Data Analysis,AI",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00018,J00256,0.1666666666666666,0,Randy King,Female,24,Economics,3.48,Nicolefurt,Group,"Python,AI",0.8350020907846255,C0056,Chartered certified accountant,Trade union research officer,North Marvinton,Full-time,34313,115225,2025-05-28,"AI,C++,Management,Design,Cloud Computing",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00195,J00495,0.1428571428571428,0,Patricia Brown,Male,29,Economics,2.29,Susanmouth,Group,"Communication,Machine Learning,Cloud Computing,Marketing",-1.2306317193636034,C0037,Technical author,"Conservator, museum/gallery",New Rebeccaborough,Internship,31187,70008,2025-05-29,"SQL,Java,Data Analysis,Marketing",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00975,J00239,0.0,0,Mrs. Mary Rodriguez,Female,26,Economics,3.1,East Mason,Group,"Data Analysis,Machine Learning,Java,Management,Communication",0.175387932922166,C0014,"Engineer, control and instrumentation",Armed forces operational officer,Steeleview,Full-time,42152,95252,2025-04-09,"SQL,C++,Design",Tyler Ltd,Information systems manager,Medium,Lithuania,Wyoming
U00803,J00495,0.5,0,Jacqueline Miller,Male,24,Marketing,3.41,South Michaelton,Group,"Design,Java,Marketing,SQL,Python",0.7134942195994358,C0037,Technical author,"Conservator, museum/gallery",New Rebeccaborough,Internship,31187,70008,2025-05-29,"SQL,Java,Data Analysis,Marketing",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00543,J00366,0.0,0,Christopher Dawson,Male,22,Computer Science,3.94,North Cole,Group,"AI,Communication",1.633482387144445,C0068,"Investment banker, corporate",Insurance risk surveyor,Davidborough,Internship,59300,132154,2025-04-27,"Python,Marketing","Sullivan, Duran and Perez",Operational researcher,Medium,Northern Mariana Islands,Arizona
U00432,J00294,0.1666666666666666,0,Rachael Salazar,Male,24,Psychology,2.62,Barronfort,Group,"Communication,Marketing,Data Analysis,C++,Machine Learning",-0.6578088980619935,C0081,Environmental health practitioner,Water engineer,Port Samuelchester,Part-time,54959,123400,2025-06-29,"Cloud Computing,Marketing",Lawrence-Velasquez,"Education officer, museum",Medium,Montenegro,Nevada
U00339,J00103,0.3333333333333333,0,Scott Reed,Male,27,Biology,2.75,West Marcusbury,Group,"Java,Data Analysis,Management",-0.43215142300378384,C0044,"Librarian, academic",Arts administrator,New Gregory,Internship,36192,108277,2025-04-23,"Python,Data Analysis,Machine Learning,Marketing,Management","Riddle, Diaz and Leblanc",Petroleum engineer,Large,Lesotho,South Carolina
