user_id,job_id,match_score,recommended,name,sex,age,major,GPA,location_x,university,skills,GPA_normalized,company_id,title,role,location_y,work_type,salary_min,salary_max,posting_date,skills_required,company_name,industry,company_size,country,state
U00462,J00054,0.1428571428571428,0,Megan Watkins,Female,29,Psychology,3.55,South Brittanybury,Ltd,"Data Analysis,Communication,Python,Marketing,C++",0.9565099619698151,C0087,"Development worker, international aid",Archivist,New Brianbury,Internship,65858,125718,2025-08-09,"Java,AI,Data Analysis",Anderson PLC,Community education officer,Large,New Caledonia,Arkansas
U00635,J00297,0.2,0,Michael Miller,Female,29,Physics,3.06,East Jillton,Ltd,"Cloud Computing,Java,C++,Python",0.10595486367348599,C0081,"Editor, magazine features",Emergency planning/management officer,East Matthew,Full-time,69552,130903,2025-04-25,"Machine Learning,C++",Lawrence-Velasquez,"Education officer, museum",Medium,Montenegro,Nevada
U00107,J00235,0.3333333333333333,0,Ryan Solomon,Male,21,Physics,3.61,East Karen,Ltd,"Cloud Computing,C++",1.0606595658428353,C0093,Database administrator,"Therapist, occupational",East William,Full-time,52831,138405,2025-04-18,"C++,SQL",Smith-Oliver,Arboriculturist,Small,Kiribati,Maryland
U00777,J00437,0.1666666666666666,0,Richard Johns,Male,22,Marketing,2.07,Gamblefurt,Ltd,"Data Analysis,Machine Learning,Python,Communication,Marketing",-1.6125136002313434,C0089,"Surveyor, commercial/residential",Warehouse manager,West James,Internship,59801,135078,2025-01-26,"C++,Data Analysis",Reyes and Sons,Environmental manager,Medium,Montenegro,North Carolina
U00472,J00077,0.25,0,Brad Diaz,Female,24,Business,2.64,Lake Sharonmouth,Ltd,"Marketing,Python,SQL,Design,Communication",-0.6230923634376535,C0051,"Development worker, community",Insurance account manager,New Timothy,Part-time,53656,89156,2025-02-18,"AI,Management,Python,Communication,Machine Learning",Cain LLC,Social worker,Medium,Dominican Republic,Nevada
U00121,J00122,0.3333333333333333,0,Jerry Morris,Female,24,Psychology,3.05,East Michaelstad,Ltd,"Python,Design",0.08859659636131559,C0013,Orthoptist,Chartered public finance accountant,South Brent,Full-time,46604,78032,2025-03-17,"Design,Cloud Computing",Joseph-Copeland,Trading standards officer,Large,Bosnia and Herzegovina,Pennsylvania
U00628,J00052,0.1428571428571428,0,Rachael Conner,Male,22,Biology,3.19,Matthewchester,Ltd,"Management,Java,Design,AI",0.33161233873169566,C0077,Graphic designer,Adult guidance worker,North Maria,Part-time,61963,114141,2025-04-21,"Communication,Cloud Computing,Marketing,Java",Lyons-Anthony,Community education officer,Large,Bolivia,Oregon
U00222,J00103,0.0,0,Phillip Finley,Male,22,Biology,2.36,Chenmouth,Ltd,"Java,C++",-1.1091238481784136,C0044,"Librarian, academic",Arts administrator,New Gregory,Internship,36192,108277,2025-04-23,"Python,Data Analysis,Machine Learning,Marketing,Management","Riddle, Diaz and Leblanc",Petroleum engineer,Large,Lesotho,South Carolina
U00226,J00452,0.2,0,Corey Jackson,Male,21,Business,2.2,West Antonio,Ltd,"Java,Marketing,Machine Learning",-1.386856125173133,C0034,Contracting civil engineer,Soil scientist,Brownborough,Part-time,69733,94259,2025-05-24,"AI,C++,Marketing",Sharp Inc,Garment/textile technologist,Large,Cameroon,Arkansas
U00516,J00271,0.0,0,Brandon Arnold,Male,23,Physics,3.88,New Erica,Ltd,"Data Analysis,C++,SQL,Cloud Computing",1.529332783271425,C0017,Psychiatric nurse,Risk manager,Coreyview,Full-time,37280,111423,2025-05-31,"Marketing,Design,Management,AI,Communication",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00264,J00005,0.1666666666666666,0,Jeffery Taylor,Male,26,Economics,3.86,Lake Kathrynland,Ltd,"Java,Marketing,Management,SQL",1.4946162486470849,C0005,Professor Emeritus,Museum/gallery exhibitions officer,Lake Christopherburgh,Full-time,34599,110519,2025-03-19,"Java,AI,Machine Learning","Payne, Davis and Barnett","Loss adjuster, chartered",Small,American Samoa,Hawaii
U00572,J00043,0.3333333333333333,0,Michelle Grant,Male,23,Computer Science,2.4,Adamsview,Ltd,"Marketing,Data Analysis,Python,Management,AI",-1.0396907789297336,C0072,"Geologist, wellsite",Paramedic,Smithburgh,Part-time,68397,126770,2025-05-28,"Java,Management,Marketing","Phillips, Padilla and Evans",Psychotherapist,Small,Aruba,Montana
U00423,J00300,0.0,0,Karen Rodriguez,Male,26,Marketing,3.8,Lake Herbert,Ltd,"SQL,Machine Learning",1.3904666447740648,C0082,Nature conservation officer,Advertising account executive,West Robert,Internship,53273,124543,2025-01-16,"Design,AI,Java,C++,Management",Williams Group,Pensions consultant,Large,Falkland Islands (Malvinas),Arizona
U00386,J00081,0.0,0,Jared Garcia,Female,26,Business,2.76,Chandlerburgh,Ltd,"SQL,Design",-0.4147931556916142,C0023,Bookseller,Meteorologist,Cruzberg,Internship,33120,85941,2025-07-30,"AI,Data Analysis",Palmer-Holden,Garment/textile technologist,Medium,Saint Helena,Ohio
U00828,J00365,0.0,0,Anthony Buck,Female,28,Biology,2.91,South Karenmouth,Ltd,"Design,Cloud Computing,SQL,Communication,Java",-0.15441914600906373,C0009,Fitness centre manager,Primary school teacher,Lake Sandraburgh,Part-time,48814,84693,2025-05-11,"Management,AI","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00001,J00022,0.5,0,Mark Rush,Male,24,Biology,2.91,East Kelli,Ltd,"SQL,Communication,AI,Cloud Computing",-0.15441914600906373,C0087,Ambulance person,Information officer,East Joseph,Part-time,67101,145183,2025-03-23,"Python,Communication,AI,Cloud Computing,Design",Anderson PLC,Community education officer,Large,New Caledonia,Arkansas
U00418,J00317,0.0,0,Brandon Johnson,Male,21,Engineering,2.35,South Erica,Ltd,"Cloud Computing,Python,Data Analysis,Marketing",-1.1264821154905833,C0026,Historic buildings inspector/conservation officer,Pensions consultant,Port Michaelport,Internship,35924,124025,2025-01-22,"Management,Machine Learning,Communication,AI,Design","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00753,J00060,0.25,0,Jeffrey Knox,Female,30,Business,3.53,Lambburgh,Ltd,"Machine Learning,Cloud Computing,Python,Java,Communication",0.9217934273454751,C0085,Stage manager,"Therapist, occupational",Tonyfort,Internship,53779,119328,2025-05-05,"AI,Data Analysis,Machine Learning,Design,Java",Hall-Fleming,Occupational psychologist,Small,Malaysia,Maryland
U00978,J00279,0.3333333333333333,0,Ronald Sims,Female,28,Biology,2.71,Bennettshire,Ltd,"Design,AI,Java",-0.5015844922524638,C0100,Software engineer,Occupational therapist,Castilloland,Full-time,31515,87649,2025-03-26,"AI,Communication,Data Analysis,Design,C++",Phillips-Guerra,"Buyer, retail",Small,Martinique,West Virginia
U00836,J00462,0.1428571428571428,0,Dustin Jordan,Male,24,Engineering,2.48,Port Lauraborough,Ltd,"Management,Marketing,Java,SQL",-0.9008246404323736,C0002,"Development worker, international aid","Engineer, structural",Clarkfort,Part-time,44439,132505,2025-02-07,"AI,Machine Learning,Management,Cloud Computing",Wolfe LLC,Fast food restaurant manager,Small,India,New Mexico
U00750,J00220,0.1666666666666666,0,Shawna Cowan,Male,24,Engineering,2.58,Kristenberg,Ltd,"AI,Management",-0.7272419673106736,C0074,"Therapist, horticultural",Animal technologist,Alvaradoberg,Part-time,67284,117489,2025-08-01,"Cloud Computing,Marketing,Communication,Management,SQL",Long PLC,"Nurse, mental health",Large,Sierra Leone,Alabama
U00096,J00309,0.1666666666666666,0,Kimberly Howard,Female,22,Engineering,2.12,East Sara,Ltd,"AI,Design,Marketing",-1.525722263670493,C0060,Building services engineer,Insurance underwriter,New Josephview,Part-time,55819,91684,2025-04-02,"Data Analysis,Communication,Management,AI",Cole-Huber,"Programmer, multimedia",Large,Italy,Alaska
U00264,J00075,0.2,0,Jeffery Taylor,Male,26,Economics,3.86,Lake Kathrynland,Ltd,"Java,Marketing,Management,SQL",1.4946162486470849,C0077,Health physicist,Stage manager,Port Frankview,Internship,65916,125585,2025-07-21,"Java,C++",Lyons-Anthony,Community education officer,Large,Bolivia,Oregon
U00784,J00422,0.25,0,William Doyle,Female,28,Engineering,3.21,Jonesbury,Ltd,"Python,Data Analysis",0.3663288733560357,C0016,Public house manager,"Engineer, site",West Bradleybury,Part-time,56297,108044,2025-02-13,"Python,Java,Communication","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00770,J00119,0.0,0,Justin Li,Female,20,Computer Science,2.42,Kristinberg,Ltd,"Data Analysis,SQL",-1.0049742443053937,C0035,"Secretary, company",Television/film/video producer,East Matthew,Internship,64673,107075,2025-06-19,"Marketing,Cloud Computing,Java",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00932,J00217,0.0,0,Jerome Torres,Male,20,Marketing,3.0,Jeffreyfort,Ltd,"Communication,Marketing,Design,Management",0.0018052598004659427,C0059,Solicitor,Retail banker,East Lindafurt,Full-time,57431,103897,2025-02-05,"Data Analysis,Java,Machine Learning,Cloud Computing,SQL",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
U00451,J00423,0.5,0,Cory Morales,Male,21,Physics,3.61,Lake Georgehaven,Ltd,"Python,SQL,Cloud Computing",1.0606595658428353,C0001,"Teacher, early years/pre",Hospital doctor,Lake Victoria,Part-time,37080,98497,2025-04-08,"SQL,Python,Java",Freeman-Johnson,"Pharmacist, hospital",Small,Sierra Leone,North Dakota
U00352,J00091,0.4,0,John Bailey,Male,20,Marketing,3.91,Lake Linda,Ltd,"Management,Java,SQL",1.5814075852079355,C0020,"Psychotherapist, child",Outdoor activities/education manager,North Michaelborough,Internship,36328,84139,2025-01-31,"SQL,Java,Machine Learning,Marketing","Anderson, Mcguire and Clark","Research officer, trade union",Medium,Netherlands,Ohio
U00817,J00266,0.125,0,Jesse Wagner,Female,30,Economics,3.3,North Jimmyview,Ltd,"Data Analysis,Machine Learning,Design,Cloud Computing",0.5225532791655654,C0052,Theatre manager,Regulatory affairs officer,West John,Full-time,43689,74299,2025-03-22,"Java,Marketing,Design,Management,Communication","Black, Navarro and Garcia","Surveyor, planning and development",Large,Eritrea,Virginia
U00065,J00493,0.1428571428571428,0,Katherine Meadows,Male,23,Physics,2.88,Port Michaelmouth,Ltd,"Communication,Data Analysis,Marketing",-0.20649394794557413,C0070,"Surveyor, insurance",Tree surgeon,Martinville,Part-time,65077,112641,2025-04-12,"Java,Data Analysis,Design,Machine Learning,Management",Kim LLC,"Geologist, engineering",Small,United States of America,Colorado
U00345,J00216,0.125,0,Sarah Smith,Female,28,Engineering,3.14,North Maureenmouth,Ltd,"SQL,Python,Cloud Computing,Marketing",0.24482100217084604,C0040,"Engineer, manufacturing",Psychotherapist,Port Sergioborough,Part-time,58576,110718,2025-01-17,"Design,C++,AI,Communication,SQL",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00329,J00227,0.3333333333333333,0,Cynthia English,Female,21,Biology,3.35,Johnmouth,Ltd,"Machine Learning,Cloud Computing,AI,Communication,Java",0.6093446157264157,C0040,"Production assistant, television","Engineer, automotive",North Matthewborough,Part-time,53634,121989,2025-01-20,"Communication,Data Analysis,AI",Frye-Campbell,Warden/ranger,Large,Hong Kong,Mississippi
U00418,J00314,0.2,0,Brandon Johnson,Male,21,Engineering,2.35,South Erica,Ltd,"Cloud Computing,Python,Data Analysis,Marketing",-1.1264821154905833,C0023,Risk analyst,"Education officer, community",Lake Katherineland,Internship,61265,100782,2025-07-29,"AI,Marketing",Palmer-Holden,Garment/textile technologist,Medium,Saint Helena,Ohio
U00903,J00180,0.2857142857142857,0,Raymond Fuentes,Male,24,Biology,3.65,Danielborough,Ltd,"Data Analysis,SQL,Cloud Computing,Management",1.1300926350915153,C0026,"Biochemist, clinical",Information officer,Lake Davidborough,Part-time,46441,78931,2025-03-05,"C++,SQL,AI,Python,Management","Knapp, Martin and Robertson",Industrial/product designer,Medium,Saint Martin,Ohio
U00264,J00423,0.4,0,Jeffery Taylor,Male,26,Economics,3.86,Lake Kathrynland,Ltd,"Java,Marketing,Management,SQL",1.4946162486470849,C0001,"Teacher, early years/pre",Hospital doctor,Lake Victoria,Part-time,37080,98497,2025-04-08,"SQL,Python,Java",Freeman-Johnson,"Pharmacist, hospital",Small,Sierra Leone,North Dakota
U00466,J00066,0.0,0,Darrell Mills,Female,22,Computer Science,3.43,Parkermouth,Ltd,"Python,Marketing,Communication,Data Analysis",0.7482107542237758,C0004,"Engineer, land",Exercise physiologist,Kristenfort,Part-time,37559,135232,2025-05-10,"SQL,Java,Cloud Computing",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00462,J00271,0.25,0,Megan Watkins,Female,29,Psychology,3.55,South Brittanybury,Ltd,"Data Analysis,Communication,Python,Marketing,C++",0.9565099619698151,C0017,Psychiatric nurse,Risk manager,Coreyview,Full-time,37280,111423,2025-05-31,"Marketing,Design,Management,AI,Communication",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00750,J00202,0.0,0,Shawna Cowan,Male,24,Engineering,2.58,Kristenberg,Ltd,"AI,Management",-0.7272419673106736,C0056,"Accountant, chartered public finance","Research officer, government",West Davidstad,Part-time,64862,148441,2025-05-25,"Marketing,Cloud Computing,Machine Learning,Python,Design",King-Roberts,Data processing manager,Large,United Kingdom,Minnesota
U00903,J00149,0.1666666666666666,0,Raymond Fuentes,Male,24,Biology,3.65,Danielborough,Ltd,"Data Analysis,SQL,Cloud Computing,Management",1.1300926350915153,C0015,Interior and spatial designer,"Editor, film/video",Tylershire,Full-time,68364,93502,2025-02-13,"Cloud Computing,C++,Design",Irwin LLC,Best boy,Medium,Montenegro,Florida
U00844,J00029,0.0,0,Nathan Patel,Female,23,Psychology,2.28,West James,Ltd,"C++,Data Analysis",-1.2479899866757738,C0025,Actuary,Building control surveyor,West Shannon,Internship,42913,112494,2025-05-10,"AI,Java,Management",Duke LLC,"Sound technician, broadcasting/film/video",Medium,Tonga,South Carolina
U00587,J00289,0.1666666666666666,0,Anthony Woodward,Female,30,Computer Science,2.1,Melaniemouth,Ltd,"Design,Cloud Computing,C++",-1.5604387982948331,C0016,Hotel manager,Camera operator,East Timothy,Part-time,43890,124893,2025-02-07,"Design,Management,Data Analysis,Java","Vasquez, Waller and King",Retail manager,Medium,Bhutan,New Hampshire
U00281,J00365,0.25,0,Thomas Acevedo,Male,26,Psychology,3.41,Simmonsshire,Ltd,"C++,Management,Design",0.7134942195994358,C0009,Fitness centre manager,Primary school teacher,Lake Sandraburgh,Part-time,48814,84693,2025-05-11,"Management,AI","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00006,J00079,0.0,0,Paul Henry II,Female,21,Marketing,2.07,North Rachelport,Ltd,"Java,C++,Machine Learning",-1.6125136002313434,C0004,Housing manager/officer,"Pharmacist, hospital",Kennethland,Part-time,51905,88296,2025-05-23,"Design,Communication",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00001,J00354,0.2,0,Mark Rush,Male,24,Biology,2.91,East Kelli,Ltd,"SQL,Communication,AI,Cloud Computing",-0.15441914600906373,C0013,Clothing/textile technologist,Commercial art gallery manager,Sandrabury,Part-time,53842,111275,2025-02-13,"Marketing,Cloud Computing",Joseph-Copeland,Trading standards officer,Large,Bosnia and Herzegovina,Pennsylvania
U00440,J00356,0.25,0,Heather Ray,Female,22,Physics,2.48,Lloydmouth,Ltd,"Python,Communication,Marketing",-0.9008246404323736,C0037,"Therapist, drama",Dance movement psychotherapist,Tylerfurt,Internship,56686,82001,2025-05-15,"Python,Design",Kelly-Miller,Warehouse manager,Small,Togo,Georgia
U00779,J00068,0.2857142857142857,0,Derek Kim,Female,28,Economics,2.76,South Jamesbury,Ltd,"Cloud Computing,Java,Python,Management",-0.4147931556916142,C0035,Dancer,Arts administrator,Thompsonberg,Full-time,30730,144964,2025-01-09,"Design,Machine Learning,Management,Python,AI",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00646,J00283,0.0,0,Gabriel Stewart,Female,23,Physics,3.83,Port Andrew,Ltd,"Data Analysis,Java,Machine Learning,SQL",1.4425414467105753,C0095,Public librarian,Computer games developer,Amberville,Part-time,41757,144756,2025-03-10,"Cloud Computing,Python,C++,Marketing",Reed-Wagner,Bookseller,Large,Uzbekistan,Oregon
U00505,J00416,0.2,0,Elizabeth Bowman,Male,21,Physics,3.06,Reneeborough,Ltd,"Management,C++,Cloud Computing,Python",0.10595486367348599,C0054,Horticultural therapist,"Psychotherapist, child",Warrenborough,Internship,41622,143628,2025-05-16,"Python,Communication",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00212,J00252,0.0,0,Joshua Williams,Female,26,Business,2.1,Villegasshire,Ltd,"Management,Cloud Computing,Machine Learning",-1.5604387982948331,C0009,Writer,"Engineer, chemical",Lake Roger,Full-time,53312,123138,2025-06-14,"SQL,Communication,Marketing,C++,AI","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00395,J00477,0.2,0,James Ashley,Male,24,Business,2.8,Lake Kimberly,Ltd,"Python,AI,Cloud Computing,Data Analysis",-0.3453600864429342,C0087,Financial controller,Civil Service administrator,West Charleschester,Part-time,44688,103661,2025-03-19,"Management,Data Analysis",Anderson PLC,Community education officer,Large,New Caledonia,Arkansas
U00721,J00089,0.6666666666666666,1,Ralph Jones,Female,28,Psychology,3.98,West Louis,Ltd,"AI,Design",1.702915456393125,C0097,Museum/gallery conservator,Engineering geologist,Wilsonville,Internship,44468,93268,2025-05-29,"Marketing,AI,Design","Callahan, Peterson and Montgomery",Health and safety adviser,Large,Guatemala,Utah
U00818,J00372,0.5,0,Adam Smith,Female,27,Economics,2.68,Shannonchester,Ltd,"Python,Design,Data Analysis",-0.5536592941889735,C0090,Museum/gallery exhibitions officer,Barista,Lake Christie,Internship,60695,85223,2025-06-04,"Marketing,Python,Design",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00857,J00381,0.2857142857142857,0,Kevin Cameron,Female,29,Computer Science,3.45,Andersonstad,Ltd,"Communication,C++,Python,Marketing",0.7829272888481158,C0057,Media planner,Hydrogeologist,Gentryland,Full-time,33159,96363,2025-07-21,"Design,Python,C++,Data Analysis,Cloud Computing",Dalton-Mack,Operations geologist,Medium,Tokelau,New Jersey
U00583,J00068,0.25,0,Christian Clay,Female,30,Business,3.28,West Brendan,Ltd,"Python,C++,Machine Learning,Cloud Computing,SQL",0.48783674454122533,C0035,Dancer,Arts administrator,Thompsonberg,Full-time,30730,144964,2025-01-09,"Design,Machine Learning,Management,Python,AI",Foster and Sons,Forensic scientist,Large,Panama,Virginia
U00530,J00237,0.1666666666666666,0,Pamela Sexton,Female,21,Biology,3.17,North Christina,Ltd,"Data Analysis,SQL",0.29689580410735567,C0021,"Accountant, chartered public finance","Scientist, research (physical sciences)",South Clairechester,Full-time,41615,107958,2025-04-22,"Data Analysis,AI,Java,C++,Python",David-Walker,"Administrator, local government",Medium,Bolivia,South Carolina
U00635,J00220,0.125,0,Michael Miller,Female,29,Physics,3.06,East Jillton,Ltd,"Cloud Computing,Java,C++,Python",0.10595486367348599,C0074,"Therapist, horticultural",Animal technologist,Alvaradoberg,Part-time,67284,117489,2025-08-01,"Cloud Computing,Marketing,Communication,Management,SQL",Long PLC,"Nurse, mental health",Large,Sierra Leone,Alabama
U00625,J00113,0.2,0,Brian Bradshaw,Male,21,Economics,3.27,East Danielville,Ltd,"AI,C++,Communication",0.4704784772290557,C0012,Broadcast engineer,Tourist information centre manager,Danielberg,Internship,33483,91005,2025-04-13,"Machine Learning,Communication,Data Analysis","Jackson, Robinson and Jacobs","Designer, multimedia",Small,Chile,Maryland
U00928,J00213,0.0,0,Julie Smith,Female,20,Computer Science,2.15,Richardsontown,Ltd,"Management,C++",-1.4736474617339834,C0054,Freight forwarder,Armed forces technical officer,North Joshua,Internship,59414,73264,2025-02-20,"SQL,Python",Cline-Nguyen,Production engineer,Large,Niue,Alaska
U00386,J00410,0.25,0,Jared Garcia,Female,26,Business,2.76,Chandlerburgh,Ltd,"SQL,Design",-0.4147931556916142,C0027,"Pharmacist, hospital",Ceramics designer,Port Monica,Internship,48140,74234,2025-02-03,"Java,Design,Machine Learning",Watkins-Petersen,Professor Emeritus,Large,Guam,Washington
U00857,J00269,0.2,0,Kevin Cameron,Female,29,Computer Science,3.45,Andersonstad,Ltd,"Communication,C++,Python,Marketing",0.7829272888481158,C0051,"Geneticist, molecular",Air broker,South Melanie,Part-time,40408,106024,2025-06-02,"Marketing,Design",Cain LLC,Social worker,Medium,Dominican Republic,Nevada
U00976,J00372,0.25,0,Lawrence Lopez,Female,25,Economics,3.66,Samuelfurt,Ltd,"Data Analysis,Marketing",1.1474509024036856,C0090,Museum/gallery exhibitions officer,Barista,Lake Christie,Internship,60695,85223,2025-06-04,"Marketing,Python,Design",Torres Ltd,Media buyer,Medium,Yemen,Pennsylvania
U00180,J00400,0.1666666666666666,0,Brittany Ward,Male,20,Business,2.68,Port Felicia,Ltd,"AI,Data Analysis,Communication,Design",-0.5536592941889735,C0044,Bonds trader,Call centre manager,Dawnview,Full-time,49192,70244,2025-04-13,"Java,Design,Cloud Computing","Riddle, Diaz and Leblanc",Petroleum engineer,Large,Lesotho,South Carolina
U00267,J00004,0.1666666666666666,0,Russell Ortega,Male,27,Marketing,3.16,Jonathantown,Ltd,"AI,Marketing",0.27953753679518606,C0017,"Doctor, hospital",Physiological scientist,Hernandezborough,Internship,35699,149037,2025-04-13,"Marketing,Java,Design,C++,SQL",Silva LLC,"Scientist, water quality",Medium,Saudi Arabia,Oregon
U00494,J00489,0.2857142857142857,0,Zachary Tyler,Female,28,Business,3.26,West Elizabeth,Ltd,"Java,SQL,AI,Data Analysis",0.45312020991688534,C0011,Animator,Leisure centre manager,North Calvinside,Part-time,49532,111684,2025-07-23,"AI,Marketing,SQL,Cloud Computing,Communication",Giles-Benton,IT consultant,Small,Zambia,New York
U00138,J00186,0.3333333333333333,0,Isabella Tapia,Female,24,Marketing,3.37,North Richardmouth,Ltd,"AI,Management,SQL",0.6440611503507558,C0004,Occupational hygienist,Cabin crew,Grossburgh,Full-time,56878,146573,2025-07-13,"Management,AI,Java,Machine Learning,Data Analysis",Frazier-Roberts,Colour technologist,Medium,Guyana,Arizona
U00903,J00270,0.125,0,Raymond Fuentes,Male,24,Biology,3.65,Danielborough,Ltd,"Data Analysis,SQL,Cloud Computing,Management",1.1300926350915153,C0009,Agricultural engineer,General practice doctor,Port Gregory,Part-time,68656,123920,2025-06-17,"Communication,Design,SQL,C++,AI","Simmons, Mendez and Roberts",Health visitor,Large,Timor-Leste,Oregon
U00395,J00229,0.0,0,James Ashley,Male,24,Business,2.8,Lake Kimberly,Ltd,"Python,AI,Cloud Computing,Data Analysis",-0.3453600864429342,C0091,Data processing manager,"Social research officer, government",Lake Kendra,Part-time,33199,112733,2025-03-09,"Marketing,Management,Machine Learning",Larson Inc,Aeronautical engineer,Small,Wallis and Futuna,Alaska
U00345,J00426,0.1428571428571428,0,Sarah Smith,Female,28,Engineering,3.14,North Maureenmouth,Ltd,"SQL,Python,Cloud Computing,Marketing",0.24482100217084604,C0059,Prison officer,"Production assistant, radio",Nicoleshire,Internship,47669,101794,2025-08-15,"Data Analysis,SQL,Machine Learning,C++",Greer Group,"Runner, broadcasting/film/video",Medium,Antarctica (the territory South of 60 deg S),Virginia
